schema_version,method,lattice,bath_budget,u_over_d,t_over_d,direction,quasiparticle_weight_slope,quasiparticle_weight_matsubara,double_occupancy,kinetic_energy_over_d,total_energy_over_d,sum_r_squared,self_energy_linear_term,iterations,convergence_diff,converged,crashed,mode_energies,mode_weights,self_energy_pole_positions,self_energy_pole_weights,wall_seconds,source_file
gdmft.reference.v1,gem-gga,bethe,3,1.6,0.03,down,0.5567438959910609,0.5590738722110866,0.11692100300397032,-0.3176687385088279,-0.13059513370247536,1.032503914654901,,25,0.0,true,false,,,,,1.83,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.6,0.03,up,0.55674389943235,0.5590738735178619,0.11692098522583351,-0.31766873568951765,-0.13059515932818402,1.032504089132656,,34,0.0,true,false,,,,,3.27,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.7,0.03,down,0.5156289978923393,0.5181272816608418,0.10899370551837942,-0.3048309583218616,-0.11954165894061658,1.0327003796708332,,25,0.0,true,false,,,,,2.32,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.7,0.03,up,0.5156289846093018,0.5181272703767618,0.1089936936513227,-0.3048309553639143,-0.1195416761566657,1.0327004107136495,,29,0.0,true,false,,,,,2.44,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.8,0.03,down,0.4761956870003402,0.4788144451641516,0.10123305175164778,-0.29159792946745394,-0.10937843631448793,1.0333270884522485,,31,8.953807477674047e-07,true,false,,,,,2.18,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.8,0.03,up,0.4761956807064213,0.4788144364667292,0.10123304603827774,-0.29159792531345174,-0.1093784424445518,1.033327187272898,,24,0.0,true,false,,,,,2.02,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.9,0.03,down,0.43886377357895506,0.4415549375102382,0.09368949798036445,-0.2781206361497328,-0.10011058998704037,1.0343709001816774,,30,9.072020084044397e-07,true,false,,,,,2.08,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,1.9,0.03,up,0.43886377250980246,0.44155493632285153,0.09368949256046617,-0.2781206357823451,-0.10011059991745935,1.034370902787729,,31,9.281904378433126e-07,true,false,,,,,2.16,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.0,0.03,down,0.40397409109250776,0.4066927809499186,0.08642079249346712,-0.26457522904391445,-0.0917336440569802,1.035775795715691,,43,9.303193602150372e-07,true,false,,,,,3.94,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.0,0.03,up,0.4039740856570202,0.40669277646868657,0.08642078440222846,-0.26457522777034664,-0.09173365896588973,1.0357758008986102,,28,9.806714125204508e-07,true,false,,,,,2.1,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.05,0.03,down,0.38752556150510337,0.3902429289208757,0.0829083983149473,-0.25783630483720044,-0.08787408829155849,1.0365858802981138,,36,9.830614204897614e-07,true,false,,,,,3.43,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.05,0.03,up,0.38752556150510337,0.3902429288960893,0.08290839016514875,-0.25783630478257014,-0.08787410494401521,1.036585879247577,,36,8.750709228344533e-07,true,false,,,,,2.47,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.1,0.03,down,0.3717705473686516,0.3744777061024451,0.07948709371287774,-0.25115188060190213,-0.08422898380485888,1.0374495192632904,,31,8.43657264937292e-07,true,false,,,,,3.27,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.1,0.03,up,0.3717705489031279,0.3744777063909492,0.07948709306783433,-0.25115188064259997,-0.08422898520014788,1.0374495196635753,,41,8.661153672040456e-07,true,false,,,,,3.69,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.15,0.03,down,0.3567218905858511,0.3594109170700893,0.07616365612813777,-0.24454510140321606,-0.08079324072771984,1.0383519589838803,,40,8.449427006951282e-07,true,false,,,,,3.26,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.15,0.03,up,0.3567218905858511,0.35941091778141654,0.07616365725712156,-0.24454510155208115,-0.0807932384492698,1.0383519594133435,,41,9.362727357853373e-07,true,false,,,,,3.96,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.2,0.03,down,0.34238500407070677,0.3450489763617998,0.07294406759196663,-0.2380377136376988,-0.0775607649353722,1.0392782927122977,,47,9.524297526208869e-07,true,false,,,,,3.33,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.2,0.03,up,0.3423852044997599,0.345049169334389,0.07294408982102013,-0.2380377595092911,-0.07756076190304681,1.0392788877289587,,21,8.440456809033492e-07,true,false,,,,,1.66,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.25,0.03,down,0.32875811475646377,0.3313911023610648,0.06983340520808255,-0.2316495309833157,-0.07452436926512995,1.0402140579503196,,46,9.906515687774231e-07,true,false,,,,,3.72,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.25,0.03,up,0.3287581135565137,0.3313911009174361,0.06983339064526613,-0.23164953042540773,-0.07452440147355893,1.0402140616406623,,33,9.703512036107753e-07,true,false,,,,,2.26,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.3,0.03,down,0.31583271466281504,0.3184297486715574,0.06683566186584639,-0.2253980052893466,-0.0716759829978999,1.0411457719190573,,51,9.760887746956826e-07,true,false,,,,,4.07,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.3,0.03,up,0.31583271466281504,0.31842974793610657,0.06683566178473452,-0.22539800499933893,-0.07167598289444954,1.0411457743039938,,45,8.910445949972257e-07,true,false,,,,,3.09,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.35,0.03,down,0.3035942703069011,0.30615128800312286,0.06395367288039334,-0.21929793546416382,-0.06900680419523947,1.0420613282530284,,57,8.646205533757723e-07,true,false,,,,,3.92,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.35,0.03,up,0.3035942692836143,0.3061512876517195,0.06395367329022615,-0.21929793526948024,-0.06900680303744877,1.0420613296044463,,46,8.756517746455472e-07,true,false,,,,,4.15,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.4,0.03,down,0.2920230798224679,0.29453685748346115,0.06118909809769017,-0.21336132069944716,-0.06650748526499076,1.0429502827662624,,61,9.012784587536515e-07,true,false,,,,,4.12,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.4,0.03,up,0.2920230807692381,0.2945368574359293,0.06118909909438209,-0.2133613205928219,-0.06650748276630489,1.0429502837634896,,45,9.175595523380764e-07,true,false,,,,,3.21,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.45,0.03,down,0.2810952490499704,0.2835633172200286,0.05854245261844656,-0.2075973542719503,-0.06416834535675622,1.043803988642617,,65,9.514739429672403e-07,true,false,,,,,4.41,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.45,0.03,up,0.2810952481727328,0.2835633165653705,0.058542429384465404,-0.20759735408845384,-0.06416840209651359,1.0438039917550523,,72,9.915817322792009e-07,true,false,,,,,5.25,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.5,0.03,down,0.2707836784287708,0.2732042371283539,0.056013191307387356,-0.20201253552983459,-0.0619795572613662,1.0446156303026357,,84,9.935415743456133e-07,true,false,,,,,6.82,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.5,0.03,up,0.2707836776147131,0.2732042361093074,0.05601316482400263,-0.2020125347290766,-0.061979622669070034,1.0446156369460948,,92,9.694985516617294e-07,true,false,,,,,7.23,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.55,0.03,down,0.26105903171913475,0.26343086156362855,0.053599825553556,-0.19661087458578588,-0.05993131942421809,1.045380157080591,,83,9.805736673751397e-07,true,false,,,,,6.1,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.55,0.03,up,0.26105903247577195,0.2634308624916153,0.05359978342199533,-0.19661087473240108,-0.05993142700631299,1.0453801593460161,,78,8.106963957921209e-07,true,false,,,,,5.29,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.6,0.03,down,0.2518906134367319,0.2542129937847726,0.05130005021950703,-0.19139416356053474,-0.058014032989816444,1.0460940880316232,,97,9.546786365888238e-07,true,false,,,,,7.36,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.6,0.03,up,0.25189061132345963,0.2542129928958701,0.05130001638171455,-0.19139416301293824,-0.0580141204204804,1.0460940939861008,,82,9.419292479329044e-07,true,false,,,,,5.45,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.65,0.03,down,0.24324713721980445,0.24551976578653661,0.04911090818324878,-0.18636227286923968,-0.05621836618363041,1.0467553970553571,,108,9.846727460072202e-07,true,false,,,,,7.11,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.65,0.03,up,0.2432471365628947,0.2455197648570274,0.04911086782293164,-0.1863622724083648,-0.05621847267759597,1.0467554027676373,,108,9.448690758695477e-07,true,false,,,,,7.19,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.7,0.03,down,0.23509736778838244,0.23732028877324238,0.0470289048508073,-0.18151346493111795,-0.054535421833938225,1.047363237018894,,130,9.546452646169712e-07,true,false,,,,,9.59,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.7,0.03,up,0.2350973671747536,0.23732028781427178,0.04702885673820437,-0.18151346423608067,-0.05453555104292884,1.0473632441939824,,94,9.773911560095883e-07,true,false,,,,,7.11,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.75,0.03,down,0.22741063090032565,0.229584171597256,0.04505016318706161,-0.1768446937410883,-0.05295674497666886,1.0479177574990874,,159,9.586114193549378e-07,true,false,,,,,11.53,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.75,0.03,up,0.22741062975200876,0.2295841712415249,0.04505010497493651,-0.17684469359822133,-0.05295690491714593,1.0479177610799302,,177,9.844578183759722e-07,true,false,,,,,12.66,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.8,0.03,down,0.22015719914344606,0.22228191503120057,0.04317053380273792,-0.17235188474883817,-0.051474390101171996,1.0484198819127097,,213,9.679042995980325e-07,true,false,,,,,15.83,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.8,0.03,up,0.22015719914344606,0.22228191460975602,0.043170536439634956,-0.17235188393281323,-0.051474381901835356,1.0484198965006741,,137,9.923584107784933e-07,true,false,,,,,10.76,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.85,0.03,down,0.21330857497048614,0.21538519929905095,0.04138570281763387,-0.16803018155799568,-0.050080928527739155,1.0488711620021574,,338,9.726646839069986e-07,true,false,,,,,25.09,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.85,0.03,up,0.21330857497048614,0.21538519881016238,0.041385594419191526,-0.1680301812003452,-0.050081237105649365,1.048871168698164,,274,9.958525719611089e-07,true,false,,,,,19.42,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.9,0.03,down,0.6017791491844128,0.6018101372059522,0.04857221900905931,-0.23261671752447277,-0.09175728239820077,2.1247048301764027,,399,0.05240309066679316,false,false,,,,,295.1,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.9,0.03,up,0.20683767548893525,0.20886708175804714,0.039692090246228384,-0.16387416923155096,-0.04876710751748864,1.0492735539052858,,399,8.763654443688651e-06,false,false,,,,,28.39,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.95,0.03,down,0.2009230442668326,0.20292020530387714,0.03826456158649828,-0.15992624927486493,-0.04704579259469499,1.0506611391573955,,399,0.0002727280115317754,false,false,,,,,28.47,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,2.95,0.03,up,0.20072342052671455,0.20270689341792625,0.03810792966177099,-0.15987909680719511,-0.047460704304970694,1.04965172585685,,399,2.4986723053510573e-05,false,false,,,,,26.33,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.0,0.03,down,,,,,,,,-1,,false,true,,,,,6.72,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.0,0.03,up,0.19859965587278483,0.20076653152663687,0.03747835876830121,-0.15688691323033785,-0.044451836925434224,1.068500918530711,,399,0.000659864456791226,false,false,,,,,29.5,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.05,0.03,down,0.7990544424905203,0.7990544418460335,0.050495508879021746,-0.32324538890467946,-0.16923408682366314,0.7990544418460547,,66,8.156371732459533e-07,true,false,,,,,8.96,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.05,0.03,up,0.1978580403216946,0.20023807844833924,0.034641754194049475,-0.15426595960814046,-0.048608609316289575,1.0979069864289388,,399,9.187950203592976e-05,false,false,,,,,30.15,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.1,0.03,down,0.5304476128965377,0.530472035448324,0.05490464520714777,-0.20370915175535495,-0.033504751613196854,1.8683324993414625,,399,0.04356390152187828,false,false,,,,,70.86,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.1,0.03,up,0.1969089989978303,0.1994332048105432,0.0357199378695581,-0.1516344094069757,-0.04090260201134559,1.1282588996107688,,399,0.0005287697200579977,false,false,,,,,29.72,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.15,0.03,down,0.7104076060889938,0.7104075937052148,0.04861422482746656,-0.2975370478959613,-0.14440223968944166,0.71040759370561,,213,6.991257388566652e-07,true,false,,,,,19.45,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.15,0.03,up,0.19589918677139426,0.19851900047870533,0.03475098013095269,-0.1490213972012112,-0.03955580978871022,1.1596151963125427,,399,0.0011378427650967637,false,false,,,,,30.91,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.2,0.03,down,0.45762896513631474,0.4577032387589384,0.03769712556448122,-0.18324012629745934,-0.06260932449111944,2.2293435721587587,,399,0.004128904523071242,false,false,,,,,148.46,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.2,0.03,up,,,,,,,,-1,,false,true,,,,,42.35,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.25,0.03,down,0.8314487571451399,0.8314487493535335,0.07351797973054114,-0.34933297737536967,-0.11039954325111095,0.8314487493542059,,58,8.372199189476959e-07,true,false,,,,,8.13,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.25,0.03,up,0.4460520466065626,0.44609055767681655,0.04670280485936474,-0.17376375663215002,-0.02197964083921461,1.2787620836944238,,399,0.008830240751098728,false,false,,,,,438.21,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.3,0.03,down,0.7889921129908054,0.7889921082326944,0.06928849980063011,-0.3323296470970588,-0.10367759775497948,0.7889921082342792,,53,8.815504823900255e-07,true,false,,,,,7.96,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.3,0.03,up,0.34074877499564404,0.34089192105340516,0.046955588919602435,-0.18378994614641347,-0.028836502711725442,1.6411154523796496,,399,0.6333045480087557,false,false,,,,,515.78,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.35,0.03,down,0.347042383350047,0.3473354390848717,0.03416423748732439,-0.1528781980130213,-0.03842800243048458,4.509117002742817,,399,0.039893768451221945,false,false,,,,,39.39,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.35,0.03,up,0.5424696441614357,0.5425015209432351,0.03868930272053073,-0.19822287229638227,-0.06861370818260434,2.140936517885028,,399,0.05479430264962559,false,false,,,,,400.47,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.4,0.03,down,0.686074016066712,0.6860740149130947,0.04271855880197041,-0.27889856735805435,-0.13365546743135495,0.6860740149134527,,41,6.758736840195567e-07,true,false,,,,,10.34,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.4,0.03,up,0.4660521710880623,0.46605216947209765,0.035155738053385115,-0.17071558206633844,-0.051186072684829054,0.46605216960231083,,18,4.495770852264158e-07,true,false,,,,,12.34,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.45,0.03,down,0.3284498213584025,0.3285339186107833,0.04657246539633404,-0.20362722940587058,-0.042952223788518124,2.9722445609407013,,399,1.2264259434500748,false,false,,,,,280.84,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.45,0.03,up,0.6620979818136425,0.6620979798771359,0.041797451174962384,-0.27207286634145167,-0.12787165978783144,0.6620979799412271,,28,6.071301896781733e-07,true,false,,,,,8.61,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.5,0.03,down,0.7129370618893339,0.7129370609729656,0.04976410303334219,-0.27982541038717024,-0.10565104977047257,0.7129370609731227,,50,9.035215430275301e-07,true,false,,,,,7.14,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.5,0.03,up,0.3813330542174194,0.3814365093896434,0.03849147748568486,-0.1509590621382956,-0.016238890938398615,2.9756906026139616,,399,0.04351300791888235,false,false,,,,,144.28,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.55,0.03,down,0.7733079748309958,0.7733079735001278,0.06423651596603877,-0.3252390842979099,-0.09719945261847224,0.7733079735003462,,68,9.779849212687708e-07,true,false,,,,,9.44,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.55,0.03,up,0.6178316172270963,0.6178316166038166,0.02202312770505792,-0.2198864139323784,-0.1417043105794228,0.617831616613348,,179,7.718700962555669e-07,true,false,,,,,30.94,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.6,0.03,down,0.6237529999813601,0.6237554145273887,0.03120359563111035,-0.2634905147738205,-0.15115757050182327,0.7516839169959139,,399,1.44724148915385,false,false,,,,,459.75,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.6,0.03,up,0.4382713678305744,0.4382713654454676,0.03812286186036705,-0.1538017769446276,-0.016559474247306222,0.4382713654463973,,109,6.157827385777637e-07,true,false,,,,,19.14,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.7,0.03,down,0.5712312769388999,0.5712312790003727,0.04758879657358261,-0.2202492106615687,-0.04417066333931302,0.5712312790005627,,24,4.225914871369696e-07,true,false,,,,,7.46,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.7,0.03,up,0.5028902977602072,0.5028903013521766,0.042405852151818926,-0.18466586666314613,-0.0277642137014161,0.502890301353907,,17,8.397121686598563e-07,true,false,,,,,5.69,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.8,0.03,down,0.5906675620417408,0.5906675562711964,0.033483118409518495,-0.2057559325188312,-0.07852008256266094,0.5906675562728397,,29,9.322660004529304e-07,true,false,,,,,20.89,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.8,0.03,up,0.7388307728274291,0.7388307646240093,0.0400783051946479,-0.26897802442765556,-0.11668046468799356,0.7388307646242056,,62,9.05469335857334e-07,true,false,,,,,14.55,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.9,0.03,down,0.5995803298067115,0.5995803286168845,0.04594652880453755,-0.23658321152682127,-0.05739174918912485,0.5995803286170605,,27,6.155820450604033e-07,true,false,,,,,7.15,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,3.9,0.03,up,0.6427057041647938,0.6427056959620738,0.04784116540436403,-0.2566306315115833,-0.07005008643456354,0.6427056959638959,,59,9.696167584394288e-07,true,false,,,,,22.98,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,4.0,0.03,down,0.6236960609426863,0.6236960630410013,0.04351092153434376,-0.22096270883482416,-0.04691902269744913,0.6236960630412267,,50,9.361816692976532e-07,true,false,,,,,35.92,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,4.0,0.03,up,0.35003836717967457,0.3501102366048279,0.027756208625268595,-0.12347933350617983,-0.012454499005105452,2.250620373733073,,399,0.04143664207326481,false,false,,,,,110.09,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.03.csv
gdmft.reference.v1,gem-gga,bethe,3,0.5,0.05,down,1.2175594478929426,1.2175594615541505,0.24605456144979715,-0.5093334993903853,-0.38630621866548676,1.2175594615570415,,15,5.144082841912478e-07,true,false,,,,,2.88,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.5,0.05,up,1.0023880669056786,1.0023880675048082,0.21015083990886432,-0.42023972470937393,-0.3151643047549418,1.002388067507019,,12,5.255485390660841e-07,true,false,,,,,5.87,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.6,0.05,down,1.2555649248305147,1.2555649215999507,0.22840973202941758,-0.5268401395843983,-0.3897943003667478,1.2555649216079494,,22,8.405671730604691e-07,true,false,,,,,5.05,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.6,0.05,up,1.1518845755698859,1.1518845779170706,0.23148317238982447,-0.48421225684276054,-0.34532235340886586,1.151884577931049,,173,9.934695935076565e-07,true,false,,,,,12.89,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.7,0.05,down,1.1316389956566006,1.1316390005578922,0.17825936642294848,-0.47566645521406287,-0.35088489871799894,1.131639000568575,,21,5.027055176298756e-07,true,false,,,,,2.86,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.7,0.05,up,1.2359873190370694,1.2359873198359597,0.20649904475124922,-0.5191203860500703,-0.37457105472419583,1.235987320205482,,29,8.741472662804339e-07,true,false,,,,,6.29,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.8,0.05,down,1.093323837299891,1.09332382631711,0.15890460084368216,-0.4592594675690349,-0.3321357868940892,1.0933238263733256,,25,7.333934604614178e-07,true,false,,,,,2.96,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.8,0.05,up,0.9489964716267586,0.9489964715217637,0.18357903185676802,-0.39729634235581723,-0.2504331168704028,0.9489964715219621,,13,4.821313414754558e-07,true,false,,,,,5.64,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.9,0.05,down,1.062289008001808,1.0622890086747467,0.15544816059509248,-0.4459352571723433,-0.30603191263676005,1.0622890087750814,,27,7.73251811969633e-07,true,false,,,,,6.84,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,0.9,0.05,up,0.9410132833779885,0.9410132845774913,0.1834695366511118,-0.39375310929137514,-0.22863052630537453,0.9410132846108203,,9,6.429768974192118e-07,true,false,,,,,4.28,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
gdmft.reference.v1,gem-gga,bethe,3,1.0,0.05,down,1.1852619196371472,1.1852619333241796,0.16531575853480843,-0.49694021873251676,-0.3316244601977083,1.185261933326485,,33,9.593148691811049e-07,true,false,,,,,6.4,results/runs/20260715_paper_scans/gem_gga/gem_B3_T0.05.csv
