cell,bare_attempt_id,U_over_D,T_over_D,branch,Z_bare,Z_converted,Z_reopt,basin_bare,basin_reopt,bound_limited,dD,dOmega,dOmega_over_D,dZ,dZ_convert,different_basin,floor_limited,resnorm_reopt
bethe_mg1_bare,74ba64ddb02b36f3,3.35,0.15,metal-up,0.22639166760881788,0.22639166760881724,0.2233753558484234,metal,metal,1,9.183005806578243e-05,0.00039466676154376046,0.00039466676154376046,0.0030163117603944634,6.38378239159465e-16,0,0,2.2777617999828763e-05
bethe_mg1_bare,6a53b8b699ff53e1,3.4,0.15,metal-up,0.2214003403460765,0.22140034034607575,0.21831713544497983,metal,metal,1,9.112514082171806e-05,0.0004076899526879174,0.0004076899526879174,0.0030832049010966756,7.494005416219807e-16,0,0,2.2975910279541576e-05
bethe_mg1_bare,45f36b80eebec72d,3.45,0.15,metal-up,0.2166237845594376,0.21662378455943695,0.2135375301071934,metal,metal,0,7.497020177623867e-05,0.0004216237184948568,0.0004216237184948568,0.003086254452244197,6.38378239159465e-16,0,0,2.3392887601322498e-05
bethe_mg1_bare,e05cd17d3daf0fb9,3.5,0.15,metal-up,0.2120605660650439,0.21206056606504325,0.2088957794047952,metal,metal,0,7.504393728716488e-05,0.0004361165948978396,0.0004361165948978396,0.003164786660248692,6.38378239159465e-16,0,0,2.3578113964600405e-05
bethe_mg1_bare,fb006771bd3dc528,3.55,0.15,metal-up,0.20767928346986572,0.20767928346986508,0.20438657109467973,metal,metal,1,8.907777767760972e-05,0.00044846763197625705,0.00044846763197625705,0.0032927123751859966,6.38378239159465e-16,0,0,2.353685525046214e-05
bethe_mg1_bare,49ed5f1e2f1cc4d7,3.6,0.15,metal-up,0.2034806866209262,0.2034806866209252,0.20011897272018264,metal,metal,1,8.833129512492155e-05,0.0004621003856541961,0.0004621003856541961,0.0033617139007435515,9.992007221626409e-16,0,0,2.371309015880235e-05
bethe_mg1_bare,249c7f274b9edd63,3.7,0.15,metal-up,0.19549447926069458,0.19549447926069394,0.1920855339232907,metal,metal,1,8.448623361484442e-05,0.00047686916120426304,0.00047686916120426304,0.003408945337403879,6.38378239159465e-16,0,0,2.4050462346009092e-05
bethe_mg1_bare,8ef18c3194cb7212,3.8,0.15,metal-up,0.18812079310476107,0.18812079310476043,0.18466078556540078,metal,metal,1,8.100317020548649e-05,0.0004919543958692429,0.0004919543958692429,0.0034600075393602936,6.38378239159465e-16,0,0,2.4368821530137193e-05
bethe_mg1_bare,ec33e1d0291a7cf0,3.9,0.15,metal-up,0.18129843812007718,0.18129843812007637,0.1777803683944174,metal,metal,1,7.793493405646064e-05,0.0005078317615314631,0.0005078317615314631,0.003518069725659767,8.049116928532385e-16,0,0,2.4669465798062475e-05
bethe_mg1_bare,f815babf8040b15e,4.0,0.15,metal-up,0.17496645698830826,0.17496645698830732,0.1713880279143132,metal,metal,1,9.15469286549217e-05,0.0005110291454855087,0.0005110291454855087,0.003578429073995054,9.43689570931383e-16,0,0,2.4953630212768984e-05
bethe_mg1_bare,b43e765066174fa1,1.9,0.15,metal-down,0.5325672111557601,0.5325672111557588,0.5325672111557588,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,1.3322676295501878e-15,1.3322676295501878e-15,0,0,3.97323393220314e-05
bethe_mg1_bare,180f4bc38e06d194,1.8,0.15,metal-down,0.5701131548203101,0.570113154820309,0.570113154820309,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.297018810575874e-05
bethe_mg1_bare,b9168771650163a8,1.7,0.15,metal-down,0.6080184304296802,0.6080184304296793,0.6080184304296793,metal,metal,0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0,0,2.921862661753873e-05
bethe_mg1_bare,69ac1d7b19d1e68f,1.6,0.15,metal-down,0.6462815059175081,0.6462815059175073,0.6462815059175073,metal,metal,0,0.0,2.842170943040401e-14,2.842170943040401e-14,7.771561172376096e-16,7.771561172376096e-16,0,0,2.568474156549465e-05
bethe_mg1_bare,aab1179e346b786d,1.5,0.15,metal-down,0.6843563241823667,0.6843563241823657,0.6843563241823657,metal,metal,0,0.0,4.973799150320701e-14,4.973799150320701e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,2.2344913065387358e-05
bethe_mg1_bare,4b36832407a1fcfb,1.4,0.15,metal-down,0.7217072990602906,0.7217072990602897,0.7217072990602897,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,8.881784197001252e-16,8.881784197001252e-16,0,0,1.918256713962488e-05
bethe_mg1_bare,4c71c5c882ef61de,1.3,0.15,metal-down,0.7578361297626988,0.7578361297626979,0.7578361297626979,metal,metal,0,0.0,0.0,0.0,8.881784197001252e-16,8.881784197001252e-16,0,0,1.6191005642010152e-05
bethe_mg1_bare,99ac340b333664cb,1.2,0.15,metal-down,0.7923099005431273,0.7923099005431267,0.7923099005431267,metal,metal,0,0.0,3.552713678800501e-14,3.552713678800501e-14,6.661338147750939e-16,6.661338147750939e-16,0,0,1.3344220388846839e-05
bethe_mg1_bare,7c40856489e11eb2,1.1,0.15,metal-down,0.8246706398303979,0.824670639830401,0.824670639830401,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,3.1086244689504383e-15,3.1086244689504383e-15,0,0,1.0966006071129097e-05
bethe_mg1_bare,cda3b8afb93730c7,1.0,0.15,metal-down,0.854688553298331,0.854688553298331,0.854688553298331,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,0.0,0.0,0,0,8.809985717866538e-06
bethe_mg1_bare,ce9936fa9c98d5fc,0.9,0.15,metal-down,0.8821392108904558,0.8821392108904551,0.8821392108904551,metal,metal,0,0.0,4.973799150320701e-14,4.973799150320701e-14,6.661338147750939e-16,6.661338147750939e-16,0,0,6.883413952509657e-06
bethe_mg1_bare,40fde0dfd52bf0fc,0.8,0.15,metal-down,0.9068593220632369,0.9068593220632365,0.9068593220632365,metal,metal,0,0.0,4.263256414560601e-14,4.263256414560601e-14,4.440892098500626e-16,4.440892098500626e-16,0,0,5.20301341372551e-06
bethe_mg1_bare,5ed888ad6bd31a0e,0.7,0.15,metal-down,0.9287400774797544,0.928740077479754,0.928740077479754,metal,metal,0,0.0,3.552713678800501e-14,3.552713678800501e-14,4.440892098500626e-16,4.440892098500626e-16,0,0,3.7782742862602432e-06
bethe_mg1_bare,67a4b6f718820ec6,0.6,0.15,metal-down,0.9477383088629469,0.9477383088629466,0.9477383088629466,metal,metal,0,0.0,3.552713678800501e-14,3.552713678800501e-14,2.220446049250313e-16,2.220446049250313e-16,0,0,2.547368013313385e-06
bethe_mg1_bare,82a65c3a80efbf7d,0.5,0.15,metal-down,0.9637734677910441,0.9637734677910439,0.9637508640038989,metal,metal,0,5.3713791083598306e-06,1.4199567530681634e-06,1.4199567530681634e-06,2.26037871452478e-05,2.220446049250313e-16,0,0,1.7049481642632663e-06
bethe_mg1_bare,becabd1593b97b76,4.0,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,7.269792618708041e-18,7.269792618708041e-18,0,0,4.204143727157647e-05
bethe_mg1_bare,fc1672d752f50f97,3.9,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,0.0,0.0,7.269792618708041e-18,7.269792618708041e-18,0,0,4.204531659180315e-05
bethe_mg1_bare,bae3389cf3f683ca,3.8,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.204951397191414e-05
bethe_mg1_bare,0719de1feac49a6c,3.7,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,0.0,0.0,7.269792618708041e-18,7.269792618708041e-18,0,0,4.20540646104009e-05
bethe_mg1_bare,a0eb36979ef525ef,3.6,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.205900867057064e-05
bethe_mg1_bare,40dcd27355af6afe,3.55,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.206164234980362e-05
bethe_mg1_bare,74b7c6e7ed93c76a,3.5,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.206439213729236e-05
bethe_mg1_bare,5f679a91deab7931,3.45,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.206726485991956e-05
bethe_mg1_bare,91165dcd5450f22b,3.4,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.207026784883271e-05
bethe_mg1_bare,9aed55bc12fc32f6,3.35,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.207340898426098e-05
bethe_mg1_bare,38aaa252af4f55a5,3.3,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.207669674496315e-05
bethe_mg1_bare,b9cd1fcb75dd3afe,3.25,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.208014026284653e-05
bethe_mg1_bare,765a99e220b3b65a,3.2,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.208374938336629e-05
bethe_mg1_bare,012e1d24832e37fe,3.15,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.20875347323929e-05
bethe_mg1_bare,4f561a676b73c982,3.1,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,0.0,0.0,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2091507790324804e-05
bethe_mg1_bare,9da1fec1787b5e5f,3.05,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.209568097432541e-05
bethe_mg1_bare,bb0e954f3a9b09b2,3.0,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2100067729678555e-05
bethe_mg1_bare,6aad9a3ed675dec6,2.95,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2104682631388944e-05
bethe_mg1_bare,03b01fd8988e986e,2.9,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.210954149730307e-05
bethe_mg1_bare,af95591ad1a381b8,2.85,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2114661514197014e-05
bethe_mg1_bare,a72b61cb18782ab4,2.8,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2120061378470865e-05
bethe_mg1_bare,51e27b52a7f64eee,2.75,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.21257614533095e-05
bethe_mg1_bare,f8d8d633ba632027,2.7,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.213178394441923e-05
bethe_mg1_bare,bf3b910fb0fdfe05,2.65,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.213815309673261e-05
bethe_mg1_bare,5bb44c8304805865,2.6,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2144895414793515e-05
bethe_mg1_bare,cff8fe0444a8b288,2.55,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.215203990989581e-05
bethe_mg1_bare,dbcecb8310f55690,2.5,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.215961837745442e-05
bethe_mg1_bare,8976db6f7676c664,2.45,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.216766570854241e-05
bethe_mg1_bare,fef7d11616e9ca26,2.4,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.217622024003383e-05
bethe_mg1_bare,e0c3aa4a51222b9a,2.35,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,0.0,0.0,7.269792618708041e-18,7.269792618708041e-18,0,0,4.218532414835258e-05
bethe_mg1_bare,d7b005ddae26666b,2.3,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.219502389244196e-05
bethe_mg1_bare,907b51e59147a8f3,2.25,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.220537071223643e-05
bethe_mg1_bare,192ba6c4a0154ad1,2.2,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2216421189628954e-05
bethe_mg1_bare,5ac28fdaba1cc369,2.15,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2228237879672126e-05
bethe_mg1_bare,cc8a3c5921b883a9,2.1,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2240890020506834e-05
bethe_mg1_bare,8488e746dfaa87e1,2.05,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.225445433124522e-05
bethe_mg1_bare,6040c39227c2a1a8,2.0,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,0.0,0.0,7.269792618708041e-18,7.269792618708041e-18,0,0,4.226901590769131e-05
bethe_mg1_bare,a8a99f37f9c1a34c,1.9,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2301519266925276e-05
bethe_mg1_bare,f355121f477528a5,1.8,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.23392896027353e-05
bethe_mg1_bare,7136f7a852ce2dbe,1.7,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.238342793699536e-05
bethe_mg1_bare,a4793a4a8b4cc6e2,1.6,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.2435298476845056e-05
bethe_mg1_bare,f726d1273348517b,1.5,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.24965895799474e-05
bethe_mg1_bare,7a44db54e6a7419b,1.4,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.256938183596467e-05
bethe_mg1_bare,098c61d64220e42d,1.3,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.26562164590718e-05
bethe_mg1_bare,e5ea63e117e23557,1.2,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.276014840213258e-05
bethe_mg1_bare,de89f894d5652acd,1.1,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.288475305532261e-05
bethe_mg1_bare,f56c41d4ecf6a28c,1.0,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.3034029941092515e-05
bethe_mg1_bare,ef2b496aa5b094df,0.9,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.321210943898025e-05
bethe_mg1_bare,efab42eddbe0c565,0.8,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.34226231868728e-05
bethe_mg1_bare,15e3330df43d00b6,0.7,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.366756576892645e-05
bethe_mg1_bare,53cac471baa8bf2a,0.6,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.394550786764344e-05
bethe_mg1_bare,2209cdeb5d2b2ccd,0.5,0.15,insul-down,1.5461837144681667e-07,1.5461837143954687e-07,1.5461837143954687e-07,dark,dark,0,0.0,7.105427357601002e-15,7.105427357601002e-15,7.269792618708041e-18,7.269792618708041e-18,0,0,4.4249216538859166e-05
bethe_mg1_bare,b2bdf356ba93bbfd,2.0,0.2,metal-up,0.5478410984325071,0.5478410984325061,0.5478410984325061,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,4.0050183229628957e-05
bethe_mg1_bare,0c9405c779c1fcc1,2.05,0.2,metal-up,0.5339389330451391,0.533938933045138,0.533938933045138,metal,metal,0,0.0,0.0,0.0,1.1102230246251565e-15,1.1102230246251565e-15,0,0,3.742400239507793e-05
bethe_mg1_bare,befa0e4f02320ae7,2.1,0.2,metal-up,0.5221023146873774,0.5221023146873763,0.5221023146873763,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,2.7738346406411518e-05
bethe_mg1_bare,786c73ddf219513d,2.15,0.2,metal-up,0.5088718037588066,0.5088718037588056,0.5088718037588056,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,9.992007221626409e-16,9.992007221626409e-16,0,0,2.5530658818467955e-05
bethe_mg1_bare,6b1c95688235abe7,2.2,0.2,metal-up,0.49624387290602157,0.49624387290602057,0.49624387290602057,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,9.992007221626409e-16,9.992007221626409e-16,0,0,2.2535639090610125e-05
bethe_mg1_bare,15415772c4a7a3b7,2.25,0.2,metal-up,0.4833951887124259,0.4833951887124247,0.4833951887124247,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.2212453270876722e-15,1.2212453270876722e-15,0,0,2.168710106483237e-05
bethe_mg1_bare,adca3c20dc93c048,2.3,0.2,metal-up,0.4710449017570668,0.4710449017570657,0.4710449017570657,metal,metal,0,0.0,2.1316282072803006e-14,2.1316282072803006e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,2.0437211597257085e-05
bethe_mg1_bare,2f2eee57e05b76f8,2.35,0.2,metal-up,0.4598230818205611,0.45982308182056003,0.45982308182056003,metal,metal,0,0.0,7.105427357601002e-15,7.105427357601002e-15,1.0547118733938987e-15,1.0547118733938987e-15,0,0,1.6888348102943956e-05
bethe_mg1_bare,1e9a8b770199082b,2.4,0.2,metal-up,0.44808042577448626,0.4480804257744852,0.4484972999591103,metal,metal,0,1.7950179821334122e-05,3.120787771848654e-05,3.120787771848654e-05,0.0004168741846240498,1.0547118733938987e-15,0,0,1.5028130264920843e-05
bethe_mg1_bare,845eb85f8bb2727b,2.45,0.2,metal-up,0.4365022768010628,0.43650227680106163,0.4368315973246835,metal,metal,0,1.3854781851944942e-05,2.4982201985324082e-05,2.4982201985324082e-05,0.00032932052362072417,1.1657341758564144e-15,0,0,1.529203828364514e-05
bethe_mg1_bare,a986cdb2447ea554,2.5,0.2,metal-up,0.42558207073267634,0.42558207073267523,0.42558207073267523,metal,metal,0,0.0,1.4210854715202004e-14,1.4210854715202004e-14,1.1102230246251565e-15,1.1102230246251565e-15,0,0,1.546088639592302e-05
bethe_mg1_bare,93daf5d66472bd0d,2.55,0.2,metal-up,0.414761839103107,0.4147618391031059,0.4147504774106893,metal,metal,0,4.3375578404059034e-07,8.93522731360008e-07,8.93522731360008e-07,1.136169241766627e-05,1.1102230246251565e-15,0,0,1.5521104158341412e-05
bethe_mg1_bare,e51a5026450473ec,2.6,0.2,metal-up,0.40433217894768614,0.4043321789476851,0.40422742640286385,metal,metal,0,2.2076613603524975e-07,9.488653461176e-06,9.488653461176e-06,0.00010475254482228413,1.0547118733938987e-15,0,0,1.58268102313619e-05
bethe_mg1_bare,ec7c3f5afc0cbe5d,2.65,0.2,metal-up,0.39455038397162,0.39455038397161873,0.3940449758506024,metal,metal,0,1.9513088395605588e-05,4.0398020125564926e-05,4.0398020125564926e-05,0.0005054081210176253,1.27675647831893e-15,0,0,1.611548148707508e-05
bethe_mg1_bare,943e617eb6aa2ba5,2.7,0.2,metal-up,0.38484896151377707,0.384848961513776,0.3842427484777471,metal,metal,0,2.2775447766128915e-05,4.9104271973021696e-05,4.9104271973021696e-05,0.0006062130360299789,1.0547118733938987e-15,0,0,1.6406381277925267e-05
bethe_mg1_bare,f34936fd91c6930c,2.75,0.2,metal-up,0.37551623559240666,0.3755162355924059,0.37479582342581674,metal,metal,0,2.6389650974862483e-05,5.91106355187776e-05,5.91106355187776e-05,0.0007204121665899121,7.771561172376096e-16,0,0,1.6692803731311325e-05
bethe_mg1_bare,89d4d9a6856f9e5c,2.8,0.2,metal-up,0.3667532201988102,0.3667532201988092,0.3656961856945633,metal,metal,0,3.7478690637474804e-05,8.795060737298854e-05,8.795060737298854e-05,0.0010570345042468787,9.992007221626409e-16,0,0,1.6974698874596338e-05
bethe_mg1_bare,a97e3217b75ce4e5,2.85,0.2,metal-up,0.35809953411703,0.35809953411702905,0.3569317278604632,metal,metal,0,4.0329596501915976e-05,9.839236312103594e-05,9.839236312103594e-05,0.0011678062565668168,9.43689570931383e-16,0,0,1.7251743299703913e-05
bethe_mg1_bare,ea79e47a656e6d4d,2.9,0.2,metal-up,0.3497835425983212,0.3497835425983203,0.3484928093923055,metal,metal,0,4.332350063718585e-05,0.00011012869859428065,0.00011012869859428065,0.0012907332060156929,8.881784197001252e-16,0,0,1.752392724096177e-05
bethe_mg1_bare,f4a0406fe3921e90,2.95,0.2,metal-up,0.34196800005428934,0.3419680000542886,0.34036290603741287,metal,metal,0,5.376594711110558e-05,0.00013817213616107438,0.00013817213616107438,0.0016050940168764738,7.216449660063518e-16,0,0,1.7790168142348407e-05
bethe_mg1_bare,7d4f8644f7f0cbc5,3.0,0.2,metal-up,0.3342674361161022,0.33426743611610105,0.3325402735323381,metal,metal,0,5.64589847787296e-05,0.00015041167360152485,0.00015041167360152485,0.001727162583764097,1.1657341758564144e-15,0,0,1.805181306644467e-05
bethe_mg1_bare,8be0dbeea9c15259,3.05,0.2,metal-up,0.3270407542234647,0.32704075422346357,0.32501603915545996,metal,metal,0,6.29495259979844e-05,0.0001789864431103183,0.0001789864431103183,0.0020247150680047232,1.1102230246251565e-15,0,0,1.8309890362864244e-05
