lattice,N_b,U_over_D,direction,temperature_semantics,T_over_D,bath_fit_beta,llk_role,Z,docc,ekin,etot,n_imp,fit_cost_half_chi2,dDelta,iters,converged,bath_optimizer
bethe,5,0.8,down,ground_state,0,200,reproduction,0.8160146042367985,0.18341931254500793,-0.3973304065286354,-0.25059495649262903,1.0000000000000013,0.0012964599370428424,6.5811224247980365e-09,20,1,levenberg_marquardt
bethe,5,0.7,down,ground_state,0,200,reproduction,0.8555777852810269,0.1917198080571344,-0.40359866518136417,-0.26939479954137013,1.0000000000000007,0.0011863542697907797,5.944313263839278e-09,19,1,levenberg_marquardt
bethe,5,0.6,down,ground_state,0,200,reproduction,0.8915267066825183,0.2000285233272641,-0.4090357907772921,-0.2890186767809336,0.9999999999999991,0.0010911482646121368,5.2141188033871865e-09,18,1,levenberg_marquardt
bethe,5,0.5,down,ground_state,0,200,reproduction,0.9232259948782271,0.20834470530862031,-0.41363993011661526,-0.30946757746230513,1.0000000000000004,0.0010116138934412643,8.29051438611117e-09,16,1,levenberg_marquardt
bethe,5,0.4,down,ground_state,0,200,reproduction,0.9500827713116512,0.21666742257343907,-0.4174094225200269,-0.33074245349065123,0.9999999999999998,0.0009477405127243054,6.038488487014608e-09,15,1,levenberg_marquardt
bethe,5,0.3,down,ground_state,0,200,reproduction,0.971570346052818,0.22499559968169514,-0.4203428387365178,-0.35284415883200926,1.0000000000000027,0.0008990561757681525,6.900069848825381e-09,13,1,levenberg_marquardt
bethe,5,0.2,down,ground_state,0,200,reproduction,0.9872508479001169,0.23332799829429104,-0.42243900779473686,-0.3757734081358787,1.0000000000000009,0.000864918413504179,5.0072923585275955e-09,11,1,levenberg_marquardt
bethe,5,0.1,down,ground_state,0,200,reproduction,0.9967954496034231,0.24166331825078277,-0.42369706712870103,-0.39953073530362276,0.9999999999999993,0.0008446329315314787,9.783991172795958e-09,6,1,levenberg_marquardt
bethe,5,0.0,down,ground_state,0,200,reproduction,1.0000000000008553,0.24999999999999914,-0.424116475670094,-0.424116475670094,0.9999999999999974,0.0008380569726168437,9.79780158044747e-15,3,1,levenberg_marquardt
square,1,0.0,up,ground_state,0,200,this_work_extension,0.9999999999999858,0.2500000000000001,-0.4049365941538924,-0.4049365941538924,0.9999999999999998,4.161315909785488,0.0,3,1,levenberg_marquardt
square,1,0.1,up,ground_state,0,200,this_work_extension,0.9486255900665255,0.2069036657784633,-0.40268885599100723,-0.3819984894131609,0.9999999999999998,4.155554976181313,5.241608924677621e-09,12,1,levenberg_marquardt
square,1,0.2,up,ground_state,0,200,this_work_extension,0.8242627504971919,0.16799738551652058,-0.3961632407373449,-0.36256376363404075,1.0000000000000002,4.132517648926129,7.636900611895925e-09,15,1,levenberg_marquardt
square,1,0.3,up,ground_state,0,200,this_work_extension,0.6804019546333685,0.13547606052409433,-0.3859103277246566,-0.3452675095674283,1.0,4.079574909756925,6.278883579735606e-09,17,1,levenberg_marquardt
square,1,0.4,up,ground_state,0,200,this_work_extension,0.5504027050423153,0.10948428535148857,-0.37262740307708847,-0.328833688936493,1.0,3.9853459098709427,6.577971140009353e-09,18,1,levenberg_marquardt
square,1,0.5,up,ground_state,0,200,this_work_extension,0.4443601799691072,0.08911826183286546,-0.3570338697034069,-0.3124747387869742,0.9999999999999998,3.8442719193681207,5.666254326852638e-09,19,1,levenberg_marquardt
square,1,0.6,up,ground_state,0,200,this_work_extension,0.36113971134792355,0.07322691127283529,-0.33981625160064005,-0.2958801048369389,0.9999999999999993,3.6572333563145483,9.443982124102135e-09,19,1,levenberg_marquardt
square,1,0.7,up,ground_state,0,200,this_work_extension,0.2964348431346763,0.06077186058361152,-0.3216046938187861,-0.279064391410258,1.0000000000000002,3.430282088569176,7.2816665197539265e-09,20,1,levenberg_marquardt
square,1,0.8,up,ground_state,0,200,this_work_extension,0.24592402227107926,0.05092402478728023,-0.30295892827938914,-0.26221970844956494,0.9999999999999996,3.172837919378829,5.651805579098834e-09,21,1,levenberg_marquardt
square,1,0.9,up,ground_state,0,200,this_work_extension,0.2061077228161308,0.043054206802457216,-0.28435721105138034,-0.24560842492916884,0.9999999999999996,2.8959111205277717,9.273134315979398e-09,21,1,levenberg_marquardt
square,1,1.0,up,ground_state,0,200,this_work_extension,0.1743470732228455,0.03669421038833921,-0.2661882343699545,-0.22949402398161528,1.0000000000000004,2.6105911577599503,7.494867559909581e-09,22,1,levenberg_marquardt
square,1,1.1,up,ground_state,0,200,this_work_extension,0.14869891649117659,0.03149715170367657,-0.24874777196548567,-0.21410090509144145,1.0000000000000002,2.3269165816665867,6.260285290160539e-09,23,1,levenberg_marquardt
square,1,1.2,up,ground_state,0,200,this_work_extension,0.1277378380747583,0.027205101265003646,-0.23224135892576495,-0.19959523740776058,1.0000000000000002,2.0531721524116775,5.434175331942043e-09,24,1,levenberg_marquardt
square,1,1.3,up,ground_state,0,200,this_work_extension,0.110412593260402,0.02362478020065064,-0.21679288737789068,-0.18608067311704485,0.9999999999999993,1.795588067603702,9.497716391154459e-09,24,1,levenberg_marquardt
square,1,1.4,up,ground_state,0,200,this_work_extension,0.09594038951746213,0.020609926414085038,-0.2024576178641606,-0.17360372088444156,1.0,1.5583608033672554,8.80605632858079e-09,25,1,levenberg_marquardt
square,1,1.5,up,ground_state,0,200,this_work_extension,0.08373158624488776,0.018048660529011284,-0.18923732672701232,-0.16216433593349538,0.9999999999999996,1.343883766361407,8.43522895976891e-09,26,1,levenberg_marquardt
square,1,1.6,up,ground_state,0,200,this_work_extension,0.07333659567061782,0.01585445234660281,-0.17709535356206718,-0.15172822980750267,1.0000000000000009,1.153080877990456,8.272795115672189e-09,27,1,levenberg_marquardt
square,1,1.7,up,ground_state,0,200,this_work_extension,0.06440837158061,0.013959630226989653,-0.16596990532592443,-0.14223853394004202,1.0000000000000004,0.9857581989173867,8.345012458832503e-09,28,1,levenberg_marquardt
square,1,1.8,up,ground_state,0,200,this_work_extension,0.056675715106432836,0.012310679655662921,-0.1557847768558556,-0.13362555347566235,1.0,0.8409230430731836,8.14555756178948e-09,29,1,levenberg_marquardt
square,1,1.9,up,ground_state,0,200,this_work_extension,0.049924069851188684,0.010864800848781407,-0.14645733092548655,-0.12581420931280188,0.9999999999999998,0.7170483524143362,6.745094260907235e-09,30,1,levenberg_marquardt
square,1,2.0,up,ground_state,0,200,this_work_extension,0.04398151890624492,0.009587355279447811,-0.13790402373305813,-0.1187293131741625,1.0,0.6122798481975761,9.565411352845129e-09,26,1,levenberg_marquardt
square,1,2.05,up,ground_state,0,200,this_work_extension,0.041268980727354944,0.009002718866799302,-0.13389222516774754,-0.11543665149080898,1.0000000000000004,0.566431053302824,8.027671416499626e-09,31,1,levenberg_marquardt
square,1,2.1,up,ground_state,0,200,this_work_extension,0.038708408947419025,0.008449941329103355,-0.13004396528199128,-0.11229908849087422,0.9999999999999997,0.5245933976491384,8.127032824522598e-09,34,1,levenberg_marquardt
square,1,2.15,up,ground_state,0,200,this_work_extension,0.03628610129872376,0.007926204130752698,-0.1263498930503456,-0.1093085541692273,0.9999999999999997,0.486506687094168,9.992564109495718e-09,36,1,levenberg_marquardt
square,1,2.2,up,ground_state,0,200,this_work_extension,0.0339894872248352,0.007428910285210679,-0.1228010297428322,-0.10645742711536871,0.9999999999999996,0.4519131433106638,0.0,39,1,levenberg_marquardt
square,1,2.25,up,ground_state,0,200,this_work_extension,0.03180696629964997,0.006955652763314265,-0.11938878747145984,-0.10373856875400275,1.0,0.4205595860453422,9.35406552216049e-09,41,1,levenberg_marquardt
square,1,2.3,up,ground_state,0,200,this_work_extension,0.029727758482218064,0.0065041848501347956,-0.11610498043033632,-0.10114535527502629,0.9999999999999998,0.39219923662555084,0.0,44,1,levenberg_marquardt
square,1,2.35,up,ground_state,0,200,this_work_extension,0.0277417608033623,0.00607239136605212,-0.11294183042607953,-0.09867171071585704,0.9999999999999998,0.36659327446785084,7.967813077453277e-09,47,1,levenberg_marquardt
square,1,2.4,up,ground_state,0,200,this_work_extension,0.025839409720219003,0.005658260657696676,-0.10989197087815274,-0.09631214529968071,1.0,0.3435120995668324,8.89298545914131e-09,50,1,levenberg_marquardt
square,1,2.45,up,ground_state,0,200,this_work_extension,0.024011539396893936,0.005259855287390896,-0.1069484492020025,-0.0940618037478948,0.9999999999999999,0.32273637100062746,0.0,53,1,levenberg_marquardt
square,1,2.5,up,ground_state,0,200,this_work_extension,0.02224923310740854,0.004875280841701095,-0.10410473225556413,-0.09191653015131139,1.0,0.30405783150408433,8.763863417254204e-09,58,1,levenberg_marquardt
square,1,2.55,up,ground_state,0,200,this_work_extension,0.02054366119820559,0.004502651442973421,-0.10135471954369724,-0.08987295836411502,1.0,0.2872799581982661,8.769724521396353e-09,63,1,levenberg_marquardt
square,1,2.6,up,ground_state,0,200,this_work_extension,0.018885892874882376,0.004140049173437048,-0.09869276888955351,-0.0879286410386172,0.9999999999999999,0.2722184598678389,0.0,69,1,levenberg_marquardt
square,1,2.65,up,ground_state,0,200,this_work_extension,0.017266678058907876,0.0037854765655965907,-0.09611374978991512,-0.08608223689108416,0.9999999999999997,0.25870167836334823,5.9710485805948705e-09,75,1,levenberg_marquardt
square,1,2.7,up,ground_state,0,200,this_work_extension,0.015676192430004572,0.003436800609334184,-0.09361314701208234,-0.08433378536688005,0.9999999999999997,0.24657092818832804,0.0,81,1,levenberg_marquardt
square,1,2.75,up,ground_state,0,200,this_work_extension,0.01410375962544872,0.0030916912954514417,-0.09118726190004019,-0.08268511083754872,1.0000000000000004,0.23568082328899087,0.0,92,1,levenberg_marquardt
square,1,2.8,up,ground_state,0,200,this_work_extension,0.012537639927725037,0.0027475743367578443,-0.08883361586663746,-0.0811404077237155,1.0000000000000002,0.22589960639726486,0.0,106,1,levenberg_marquardt
square,1,2.85,up,ground_state,0,200,this_work_extension,0.01096520207236289,0.002401668004614379,-0.08655178233010823,-0.07970702851695724,0.9999999999999998,0.21710933896735995,0.0,128,1,levenberg_marquardt
square,1,2.9,up,ground_state,0,200,this_work_extension,0.009374584165935541,0.0020513489535836688,-0.08434517443858056,-0.07839626247318791,0.9999999999999996,0.20920525136067222,0.0,151,1,levenberg_marquardt
square,1,2.95,up,ground_state,0,200,this_work_extension,0.0077613949149047,0.0016956347560842127,-0.08222490837357142,-0.07722278584312299,0.9999999999999996,0.20209149987441882,0.0,184,1,levenberg_marquardt
square,1,2.95,down,ground_state,0,200,this_work_extension,0.007761394805790898,0.0016956347319536042,-0.08222490832702509,-0.07722278586776196,0.9999999999999994,0.20209149988247072,0.0,186,1,levenberg_marquardt
square,1,2.9,down,ground_state,0,200,this_work_extension,0.009374584166128578,0.0020513489536263156,-0.08434517443867025,-0.07839626247315393,0.9999999999999992,0.209205251360693,0.0,151,1,levenberg_marquardt
square,1,2.85,down,ground_state,0,200,this_work_extension,0.010965202118348954,0.002401668014763167,-0.08655178235273661,-0.07970702851066158,0.9999999999999996,0.2171093389940057,0.0,127,1,levenberg_marquardt
square,1,2.8,down,ground_state,0,200,this_work_extension,0.012537639797421566,0.0027475743080297,-0.08883361579991685,-0.08114040773743368,0.9999999999999993,0.22589960626370187,0.0,108,1,levenberg_marquardt
square,1,2.75,down,ground_state,0,200,this_work_extension,0.014103759478673998,0.0030916912631245466,-0.09118726182285065,-0.08268511084925816,1.0000000000000002,0.23568082306022436,0.0,94,1,levenberg_marquardt
square,1,2.7,down,ground_state,0,200,this_work_extension,0.015676192500320905,0.0034368006248059347,-0.0936131470497112,-0.08433378536273517,1.0000000000000002,0.24657092843136558,9.173231201835135e-09,80,1,levenberg_marquardt
square,1,2.65,down,ground_state,0,200,this_work_extension,0.017266678107866525,0.0037854765763580076,-0.09611374981639426,-0.08608223688904554,0.9999999999999998,0.2587016785428571,8.369740456260785e-09,74,1,levenberg_marquardt
square,1,2.6,down,ground_state,0,200,this_work_extension,0.018885892864415065,0.004140049171138674,-0.09869276888386036,-0.0879286410388998,1.0,0.2722184600683384,8.606643411517998e-09,68,1,levenberg_marquardt
square,1,2.55,down,ground_state,0,200,this_work_extension,0.02054366119820559,0.004502651442973421,-0.10135471954369724,-0.08987295836411502,1.0,0.2872799581982661,8.769724521396353e-09,63,1,levenberg_marquardt
square,1,2.5,down,ground_state,0,200,this_work_extension,0.022249233270936537,0.00487528087753261,-0.10410473234460152,-0.09191653015076999,1.0000000000000002,0.3040578320478612,0.0,57,1,levenberg_marquardt
square,1,2.45,down,ground_state,0,200,this_work_extension,0.02401153929479192,0.005259855265043459,-0.1069484491465755,-0.09406180374721902,0.9999999999999997,0.3227363702791528,0.0,54,1,levenberg_marquardt
square,1,2.4,down,ground_state,0,200,this_work_extension,0.025839409720247838,0.005658260657702862,-0.1098919708781682,-0.09631214529968132,0.9999999999999998,0.34351209956326234,8.811305463041488e-09,50,1,levenberg_marquardt
square,1,2.35,down,ground_state,0,200,this_work_extension,0.027741761034159738,0.006072391416450856,-0.11294183055006407,-0.09867171072140456,0.9999999999999999,0.36659327581872736,0.0,46,1,levenberg_marquardt
square,1,2.3,down,ground_state,0,200,this_work_extension,0.029727758482218064,0.0065041848501347956,-0.11610498043033632,-0.10114535527502629,0.9999999999999998,0.39219923662555084,0.0,44,1,levenberg_marquardt
square,1,2.25,down,ground_state,0,200,this_work_extension,0.031806966299892665,0.006955652763366911,-0.11938878747158833,-0.10373856875401279,1.0000000000000004,0.42055958604912075,9.374722775845653e-09,41,1,levenberg_marquardt
square,1,2.2,down,ground_state,0,200,this_work_extension,0.033989487092232616,0.007428910256365486,-0.12280102967323464,-0.10645742710923056,0.9999999999999998,0.45191314331073534,7.716283167980165e-09,39,1,levenberg_marquardt
square,1,2.15,down,ground_state,0,200,this_work_extension,0.036286101298535364,0.00792620413071196,-0.12634989305024777,-0.10930855416921706,0.9999999999999996,0.486506687090988,9.955789082027899e-09,36,1,levenberg_marquardt
square,1,2.1,down,ground_state,0,200,this_work_extension,0.03870840894787874,0.008449941329202904,-0.13004396528222759,-0.11229908849090149,0.9999999999999993,0.5245933976518389,8.104427351440984e-09,34,1,levenberg_marquardt
square,1,2.05,down,ground_state,0,200,this_work_extension,0.04126898072874107,0.009002718867099564,-0.13389222516845345,-0.11543665149089935,0.9999999999999998,0.5664310533084257,7.995362594215294e-09,31,1,levenberg_marquardt
square,1,2.0,down,ground_state,0,200,this_work_extension,0.043981518906714936,0.00958735527954898,-0.13790402373329397,-0.11872931317419601,0.9999999999999999,0.6122798481976451,9.56837387119849e-09,26,1,levenberg_marquardt
square,1,1.9,down,ground_state,0,200,this_work_extension,0.04992406985161531,0.010864800848873809,-0.1464573309256964,-0.12581420931283616,0.9999999999999998,0.7170483524216715,6.7432897044029865e-09,30,1,levenberg_marquardt
square,1,1.8,down,ground_state,0,200,this_work_extension,0.0566757151072443,0.012310679655837084,-0.1557847768562412,-0.13362555347573446,1.0,0.8409230430724539,8.156090247995409e-09,29,1,levenberg_marquardt
square,1,1.7,down,ground_state,0,200,this_work_extension,0.06440837158168583,0.013959630227219204,-0.1659699053264158,-0.14223853394014316,0.9999999999999996,0.9857581989183007,8.36140245936673e-09,28,1,levenberg_marquardt
square,1,1.6,down,ground_state,0,200,this_work_extension,0.07333659567230076,0.015854452346959178,-0.1770953535627999,-0.1517282298076652,1.0000000000000002,1.1530808779806692,8.32370505861409e-09,27,1,levenberg_marquardt
square,1,1.5,down,ground_state,0,200,this_work_extension,0.08373158624247998,0.018048660528501625,-0.18923732672601698,-0.16216433593326454,0.9999999999999996,1.34388376638243,8.372877502462162e-09,26,1,levenberg_marquardt
square,1,1.4,down,ground_state,0,200,this_work_extension,0.09594038951746213,0.020609926414085038,-0.2024576178641606,-0.17360372088444156,1.0,1.5583608033672554,8.80605632858079e-09,25,1,levenberg_marquardt
square,1,1.3,down,ground_state,0,200,this_work_extension,0.11041259325625308,0.023624780199787403,-0.21679288737642505,-0.18608067311670143,1.0000000000000002,1.795588067625228,9.44737565955478e-09,24,1,levenberg_marquardt
square,1,1.2,down,ground_state,0,200,this_work_extension,0.1277378380747583,0.027205101265003646,-0.23224135892576495,-0.19959523740776058,1.0000000000000002,2.0531721524116775,5.434175331942043e-09,24,1,levenberg_marquardt
square,1,1.1,down,ground_state,0,200,this_work_extension,0.14869891649234415,0.031497151703915115,-0.2487477719658139,-0.21410090509150728,0.9999999999999998,2.326916581658659,6.249707418248822e-09,23,1,levenberg_marquardt
square,1,1.0,down,ground_state,0,200,this_work_extension,0.17434707322578963,0.036694210388937464,-0.26618823437066985,-0.22949402398173238,1.0000000000000002,2.6105911577929533,7.467406637484686e-09,22,1,levenberg_marquardt
square,1,0.9,down,ground_state,0,200,this_work_extension,0.2061077228072939,0.0430542068006932,-0.28435721104959366,-0.24560842492896978,1.0000000000000004,2.895911120505688,9.265523626124361e-09,21,1,levenberg_marquardt
square,1,0.8,down,ground_state,0,200,this_work_extension,0.2459240222637458,0.050924024785833584,-0.30295892827818677,-0.2622197084495199,1.0,3.1728379193751137,5.640599487488738e-09,21,1,levenberg_marquardt
square,1,0.7,down,ground_state,0,200,this_work_extension,0.29643484312957097,0.060771860582615266,-0.32160469381812923,-0.27906439141029854,0.9999999999999998,3.430282088561321,7.288957520890094e-09,20,1,levenberg_marquardt
square,1,0.6,down,ground_state,0,200,this_work_extension,0.361139711326592,0.07322691126872496,-0.3398162515985708,-0.29588010483733584,0.9999999999999996,3.6572333562941193,9.44802219793317e-09,19,1,levenberg_marquardt
square,1,0.5,down,ground_state,0,200,this_work_extension,0.4443601799285266,0.08911826182507285,-0.35703386970053624,-0.3124747387879998,0.9999999999999996,3.8442719193749766,5.648097128885264e-09,19,1,levenberg_marquardt
square,1,0.4,down,ground_state,0,200,this_work_extension,0.5504027050332216,0.10948428534971061,-0.37262740307663267,-0.3288336889367484,0.9999999999999999,3.985345909875197,6.5699573559285795e-09,18,1,levenberg_marquardt
square,1,0.3,down,ground_state,0,200,this_work_extension,0.6804019546360499,0.13547606052466094,-0.3859103277247518,-0.3452675095673535,1.0,4.079574909760811,6.275317238069178e-09,17,1,levenberg_marquardt
square,1,0.2,down,ground_state,0,200,this_work_extension,0.8242627504808964,0.1679973855123811,-0.39616324073693565,-0.3625637636344594,1.0,4.132517648926141,7.634701926217957e-09,15,1,levenberg_marquardt
square,1,0.1,down,ground_state,0,200,this_work_extension,0.9486255900665255,0.2069036657784633,-0.40268885599100723,-0.3819984894131609,0.9999999999999998,4.155554976181313,5.241608924677621e-09,12,1,levenberg_marquardt
square,1,0.0,down,ground_state,0,200,this_work_extension,0.9999999999999858,0.2500000000000001,-0.4049365941538924,-0.4049365941538924,0.9999999999999998,4.161315909785488,0.0,3,1,levenberg_marquardt
square,3,0.0,up,ground_state,0,200,this_work_extension,0.9999999999991447,0.2500000000000007,-0.40493659415389116,-0.40493659415389116,1.0000000000000013,0.031289015422108775,1.8807708482035895e-14,3,1,levenberg_marquardt
square,3,0.1,up,ground_state,0,200,this_work_extension,0.9920180702027278,0.24055797656225314,-0.4044528196172321,-0.3803970219610068,1.0000000000000022,0.03137050020837911,5.972081829064328e-09,6,1,levenberg_marquardt
square,3,0.2,up,ground_state,0,200,this_work_extension,0.9687721515540159,0.23113125284519684,-0.40300378781546004,-0.3567775372464207,0.999999999999996,0.031618717389403236,5.695154792206836e-09,10,1,levenberg_marquardt
square,3,0.3,up,ground_state,0,200,this_work_extension,0.932202073834614,0.22173444296397885,-0.4005961908913994,-0.33407585800220574,0.9999999999999983,0.03202746525699067,7.384138855925946e-09,12,1,levenberg_marquardt
square,3,0.4,up,ground_state,0,200,this_work_extension,0.8850775420093205,0.21238063722000106,-0.3972405621014163,-0.31228830721341583,0.9999999999999984,0.03259291194191151,6.1397499306894765e-09,14,1,levenberg_marquardt
square,3,0.5,up,ground_state,0,200,this_work_extension,0.8304915503257964,0.203081028696737,-0.3929504753312796,-0.29140996098291105,0.9999999999999987,0.03330953125708033,8.077902124981056e-09,15,1,levenberg_marquardt
square,3,0.6,up,ground_state,0,200,this_work_extension,0.7714151817880617,0.19384461208361797,-0.38774159378787326,-0.27143482653770246,1.0000000000000002,0.03417173069191335,9.231337028126138e-09,16,1,levenberg_marquardt
square,3,0.7,up,ground_state,0,200,this_work_extension,0.7104027305080602,0.18467810126510412,-0.38163067191605193,-0.25235600103047906,1.0000000000000009,0.035174118831855214,9.779097975837216e-09,17,1,levenberg_marquardt
square,3,0.8,up,ground_state,0,200,this_work_extension,0.6494596473837461,0.17558590430519408,-0.37463452943602643,-0.23416580599187117,1.0000000000000004,0.036311797730741016,9.943429746250843e-09,18,1,levenberg_marquardt
square,3,0.9,up,ground_state,0,200,this_work_extension,0.5900354633334725,0.16657009901776834,-0.36676896624247585,-0.21685587712648433,1.0000000000000004,0.03758018897718468,5.256093560390837e-09,20,1,levenberg_marquardt
square,3,1.0,up,ground_state,0,200,this_work_extension,0.5330898459727275,0.15763033064021428,-0.35804752039741916,-0.20041718975720488,0.9999999999999998,0.03897431668797979,5.774227540556027e-09,21,1,levenberg_marquardt
square,3,1.1,up,ground_state,0,200,this_work_extension,0.479187888111829,0.14876348196999326,-0.3484798485852312,-0.18484001841823858,0.9999999999999991,0.040487590012148564,7.512112820684898e-09,22,1,levenberg_marquardt
square,3,1.2,up,ground_state,0,200,this_work_extension,0.4285961154861607,0.13996304019062178,-0.3380694232805092,-0.1701137750517631,1.0000000000000002,0.04210952442127337,6.501898464073221e-09,24,1,levenberg_marquardt
square,3,1.3,up,ground_state,0,200,this_work_extension,0.3813645357681997,0.131217890697406,-0.32680993861560986,-0.15622668070898205,1.000000000000001,0.04382202118187741,7.021048298305757e-09,26,1,levenberg_marquardt
square,3,1.4,up,ground_state,0,200,this_work_extension,0.33738897177604643,0.12251011725502278,-0.3146793198354839,-0.14316515567845203,0.9999999999999996,0.045592992057545106,9.26459386985125e-09,28,1,levenberg_marquardt
square,3,1.5,up,ground_state,0,200,this_work_extension,0.29645258843414674,0.11381099362007252,-0.30162919030458674,-0.13091269987447796,0.9999999999999998,0.0473648042399885,9.09741659782526e-09,31,1,levenberg_marquardt
square,3,1.6,up,ground_state,0,200,this_work_extension,0.258246508505656,0.10507344491486525,-0.28756533379140675,-0.11944782192762232,0.9999999999999999,0.049031944179040554,9.181164051241851e-09,35,1,levenberg_marquardt
square,3,1.7,up,ground_state,0,200,this_work_extension,0.22236870840040734,0.0962173932972837,-0.2723097104554509,-0.10874014185006861,0.9999999999999981,0.050394156387233935,9.28897969654238e-09,41,1,levenberg_marquardt
square,3,1.8,up,ground_state,0,200,this_work_extension,0.18830547361572086,0.08710154885857944,-0.25552610022739314,-0.09874331228195013,1.0000000000000024,0.05104959920590223,7.874164265065834e-09,51,1,levenberg_marquardt
square,3,1.9,up,ground_state,0,200,this_work_extension,0.15546447445908926,0.07748329444235434,-0.23660515412586489,-0.08938689468539165,1.0000000000000013,0.05014572416575605,9.763701402931751e-09,64,1,levenberg_marquardt
square,3,2.0,up,ground_state,0,200,this_work_extension,0.12377723677903656,0.06711420470714362,-0.21484120451193073,-0.08061279509764349,1.0000000000000004,0.046020511872864454,0.0,82,1,levenberg_marquardt
square,3,2.05,up,ground_state,0,200,this_work_extension,0.10905996149114065,0.06177621409014189,-0.20313031453370614,-0.07648907564891527,0.9999999999999998,0.042237722363417204,8.891673841664667e-09,89,1,levenberg_marquardt
square,3,2.1,up,ground_state,0,200,this_work_extension,0.0959106658595748,0.05663857481363192,-0.19156676806166772,-0.07262576095304069,0.9999999999999998,0.03753707859144455,0.0,86,1,levenberg_marquardt
square,3,2.15,up,ground_state,0,200,this_work_extension,0.08470664181364054,0.051949765658670266,-0.180772814630533,-0.06908081846439193,1.0000000000000004,0.03249734055175336,9.238026787985188e-09,85,1,levenberg_marquardt
square,3,2.2,up,ground_state,0,200,this_work_extension,0.07535578856090418,0.04780819103388346,-0.1710408579624698,-0.06586283768792617,1.0000000000000002,0.02763228651822005,7.0185268708623805e-09,80,1,levenberg_marquardt
square,3,2.25,up,ground_state,0,200,this_work_extension,0.06752935838833503,0.04418686750373217,-0.16236490076221055,-0.06294444887881316,1.0000000000000007,0.023211451354410214,9.488463570566018e-09,74,1,levenberg_marquardt
square,3,2.3,up,ground_state,0,200,this_work_extension,0.06089016388458494,0.041012567129694956,-0.15461662229479267,-0.060287717896494286,0.9999999999999982,0.019321314353184176,8.912165894303122e-09,70,1,levenberg_marquardt
square,3,2.35,up,ground_state,0,200,this_work_extension,0.055169317740066316,0.03820991332304844,-0.1476501909963475,-0.05785689468718365,1.0000000000000007,0.015958443220353873,7.044484107173e-09,67,1,levenberg_marquardt
square,3,2.4,up,ground_state,0,200,this_work_extension,0.050167470433954,0.035714876158674885,-0.1413374460675468,-0.05562174328672709,1.0000000000000009,0.013083680511700191,0.0,63,1,levenberg_marquardt
square,3,2.45,up,ground_state,0,200,this_work_extension,0.04573838437717089,0.03347606974621866,-0.13557379280367626,-0.05355742192544054,1.0000000000000018,0.010646673031038573,0.0,62,1,levenberg_marquardt
square,3,2.5,up,ground_state,0,200,this_work_extension,0.041773409923768635,0.0314527542857998,-0.13027545083744407,-0.051643565122944574,1.0000000000000016,0.008595967740631231,0.0,60,1,levenberg_marquardt
square,3,2.55,up,ground_state,0,200,this_work_extension,0.038190090189008465,0.02961247102819467,-0.1253751866533512,-0.04986338553145481,0.9999999999999999,0.006882888477061828,0.0,61,1,levenberg_marquardt
square,3,2.6,up,ground_state,0,200,this_work_extension,0.03492434169297055,0.027929063073789635,-0.12081853233487022,-0.04820296834301717,1.0000000000000013,0.005462850184126317,0.0,61,1,levenberg_marquardt
square,3,2.65,up,ground_state,0,200,this_work_extension,0.031925126759218984,0.026381156187648854,-0.11656082707056996,-0.0466507631733005,0.9999999999999991,0.004295623302541454,0.0,62,1,levenberg_marquardt
square,3,2.7,up,ground_state,0,200,this_work_extension,0.02915078326171045,0.02495102583113235,-0.11256500502430873,-0.04519723528025138,1.0000000000000009,0.003345195049630419,9.618763563646761e-09,65,1,levenberg_marquardt
square,3,2.75,up,ground_state,0,200,this_work_extension,0.026566421944931116,0.023623748404470735,-0.10879995586180265,-0.04383464774950813,0.9999999999999987,0.002579483247609693,0.0,67,1,levenberg_marquardt
square,3,2.8,up,ground_state,0,200,this_work_extension,0.024142000011753813,0.022386553671970937,-0.1052393080689239,-0.04255695778740527,0.9999999999999984,0.001970010633493825,0.0,71,1,levenberg_marquardt
square,3,2.85,up,ground_state,0,200,this_work_extension,0.021850814452621613,0.021228316954796423,-0.10186052950448547,-0.041359826183315664,0.9999999999999988,0.0014915835631391205,9.017703473071883e-09,78,1,levenberg_marquardt
square,3,2.9,up,ground_state,0,200,this_work_extension,0.019668208456042217,0.020139138617014135,-0.09864426461453751,-0.040240762625196526,1.000000000000001,0.00112198803045544,0.0,83,1,levenberg_marquardt
square,3,2.95,up,ground_state,0,200,this_work_extension,0.017570319550104567,0.01910996840163321,-0.09557386801485626,-0.039199461230038285,1.0000000000000016,0.00084170885566296,0.0,92,1,levenberg_marquardt
square,3,3.0,up,ground_state,0,200,this_work_extension,0.01553269290595125,0.01813223375114724,-0.09263513923693281,-0.038238437983491094,1.000000000000001,0.0006336751483745141,0.0,105,1,levenberg_marquardt
square,3,3.05,up,ground_state,0,200,this_work_extension,0.013528528359949424,0.017197422150490898,-0.08981633207522027,-0.03736419451622304,0.9999999999999999,0.000483033603502234,0.0,122,1,levenberg_marquardt
square,3,3.1,up,ground_state,0,200,this_work_extension,0.01152634445293501,0.016296572327231244,-0.0871087219784081,-0.036589347763991246,0.9999999999999983,0.0003769561219776344,0.0,149,1,levenberg_marquardt
square,3,3.15,up,ground_state,0,200,this_work_extension,0.009487426841736726,0.015419738273022314,-0.08450867488390182,-0.03593649932388153,1.0000000000000022,0.0003044925723049318,0.0,174,1,levenberg_marquardt
