M_g,gauge,branch,U_over_D,T_over_D,observable,value_continuum,continuum_nodes,value_Nk16,abs_Nk16,rel_Nk16,scaleaware_Nk16,value_Nk32,abs_Nk32,rel_Nk32,scaleaware_Nk32,value_Nk64,abs_Nk64,rel_Nk64,scaleaware_Nk64
1,R_native,metal,3.0,0.001,Z_mats,0.11972610943721926,4001,0.11038951311136928,-0.009336596325849975,-0.07798295935395615,-0.07798295935395615,0.1180787549328985,-0.0016473545043207555,-0.013759358857180423,-0.013759358857180423,0.11951131189143378,-0.00021479754578547505,-0.0017940743818966938,-0.0017940743818966938
1,R_native,metal,3.0,0.001,D_occ,0.01621814643579969,4001,0.014917184262821606,-0.0013009621729780842,-0.0802164524859857,-0.026019243459561685,0.015988341463016444,-0.00022980497278324644,-0.014169620042150959,-0.004596099455664929,0.016188219317655267,-2.9927118144423837e-05,-0.0018452859741334663,-0.0005985423628884767
1,R_native,metal,3.0,0.001,n,1.0,4001,0.9999999999999984,-1.5543122344752192e-15,-1.5543122344752192e-15,-1.5543122344752192e-15,0.9999999999999994,-5.551115123125783e-16,-5.551115123125783e-16,-5.551115123125783e-16,0.9999999999999991,-8.881784197001252e-16,-8.881784197001252e-16,-8.881784197001252e-16
1,R_native,metal,3.0,0.001,Omega_over_D,-1.506056550098723,4001,-1.5058779389376085,0.00017861116111461683,-0.00011859525533945505,0.00011859525533945505,-1.5060315059924179,2.5044106305216474e-05,-1.662892824547313e-05,1.662892824547313e-05,-1.5060550397873023,1.510311420815924e-06,-1.0028251732758122e-06,1.0028251732758122e-06
1,R_native,metal,3.0,0.001,E_kin_over_D,-0.05842758171730113,4001,-0.054290534080042134,0.0041370476372589934,-0.07080641566299778,0.07080641566299778,-0.057690926873832905,0.0007366548434682221,-0.01260799817169379,0.01260799817169379,-0.05833292841413207,9.46533031690594e-05,-0.0016200106248968951,0.0016200106248968951
1,R_native,metal,3.0,0.001,E_pot_over_D,0.04865443930739907,4001,0.04475155278846482,-0.003902886518934251,-0.08021645248598566,-0.07805773037868502,0.04796502438904933,-0.0006894149183497428,-0.01416962004215103,-0.013788298366994856,0.0485646579529658,-8.978135443327151e-05,-0.0018452859741334663,-0.0017956270886654302
1,R_native,metal,3.0,0.001,E_tot_over_D,-0.009773142409902055,4001,-0.009538981291577313,0.00023416111832474246,-0.02395965478692837,0.004683222366494849,-0.009725902484783576,4.723992511847935e-05,-0.004833647473571684,0.0009447985023695871,-0.009768270461166267,4.87194873578789e-06,-0.0004985038108982918,9.74389747157578e-05
1,R_native,metal,3.0,0.01,Z_pole,0.14827757862853486,4001,0.1477902746469903,-0.00048730398154456234,-0.0032864306664014036,-0.0032864306664014036,0.14827304801552119,-4.530613013670193e-06,-3.055494334055919e-05,-3.055494334055919e-05,0.14827786273180155,2.8410326669003894e-07,1.9160231055686088e-06,1.9160231055686088e-06
1,R_native,metal,3.0,0.01,Z_mats,0.1482775786285344,4001,0.1477902746469899,-0.0004873039815445068,-0.0032864306664010393,-0.0032864306664010393,0.14827304801552066,-4.5306130137534595e-06,-3.055494334112084e-05,-3.055494334112084e-05,0.14827786273180107,2.8410326666228336e-07,1.916023105381428e-06,1.916023105381428e-06
1,R_native,metal,3.0,0.01,D_occ,0.020569850450187964,4001,0.020504689631878476,-6.516081830948775e-05,-0.0031677827929416143,-0.001303216366189755,0.020569243432417766,-6.070177701981982e-07,-2.9510072115893844e-05,-1.2140355403963965e-05,0.020569888468934153,3.801874618944434e-08,1.8482752843298834e-06,7.603749237888868e-07
1,R_native,metal,3.0,0.01,n,1.0,4001,0.9999999999999996,-4.440892098500626e-16,-4.440892098500626e-16,-4.440892098500626e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
1,R_native,metal,3.0,0.01,Omega_over_D,-1.5082157762618422,4001,-1.508227395803246,-1.1619541403717903e-05,7.70416381170424e-06,-7.70416381170424e-06,-1.5082158862582915,-1.0999644928233465e-07,7.29315068928427e-08,-7.29315068928427e-08,-1.5082157594806844,1.6781157796685875e-08,-1.112649665970109e-08,1.112649665970109e-08
1,R_native,metal,3.0,0.01,E_kin_over_D,-0.06870758124224234,4001,-0.06849464440410845,0.00021293683813389253,-0.003099175291633991,0.003099175291633991,-0.0687056780197782,1.9032224641418738e-06,-2.7700326946915534e-05,2.7700326946915534e-05,-0.06870768759080846,-1.063485661201291e-07,1.547843253936941e-06,-1.547843253936941e-06
1,R_native,metal,3.0,0.01,E_pot_over_D,0.06170955135056389,4001,0.06151406889563543,-0.00019548245492845978,-0.003167782792941558,-0.003167782792941558,0.061707730297253294,-1.8210533105980642e-06,-2.9510072115950066e-05,-2.9510072115950066e-05,0.061709665406802464,1.1405623857180247e-07,1.8482752843861056e-06,1.8482752843861056e-06
1,R_native,metal,3.0,0.01,E_tot_over_D,-0.006998029891678449,4001,-0.0069805755084730164,1.7454383205432744e-05,-0.002494185288660775,0.0003490876641086549,-0.006997947722524905,8.21691535438096e-08,-1.1741755153335258e-05,1.643383070876192e-06,-0.0069980221840059975,7.707672451673364e-09,-1.1014060486993304e-06,1.5415344903346728e-07
1,bare_native,insulator,1.0,0.001,Z_pole,2.7202998062093456e-08,4001,4.7109021459469024e-08,1.9906023397375568e-08,0.7317584389756657,3.9812046794751135e-07,5.523477275390572e-08,2.8031774691812267e-08,1.030466370942903,5.606354938362453e-07,6.635809055076658e-07,6.363779074455723e-07,23.39366808000275,1.2727558148911447e-05
1,bare_native,insulator,1.0,0.001,Z_mats,2.7202998062093356e-08,4001,4.7109021459468865e-08,1.990602339737551e-08,0.7317584389756663,3.9812046794751013e-07,5.523477275390549e-08,2.8031774691812135e-08,1.0304663709429018,5.606354938362427e-07,6.635809055076626e-07,6.363779074455693e-07,23.393668080002723,1.2727558148911384e-05
1,bare_native,insulator,1.0,0.001,D_occ,7.116630596615071e-12,4001,7.1066132765944165e-12,-1.0017320020654292e-14,-0.0014075930856125784,-2.0034640041308583e-13,7.128046658268799e-12,1.1416061653728514e-14,0.0016041385735488939,2.283212330745703e-13,7.0738047214500335e-12,-4.2825875165037246e-14,-0.006017717876969306,-8.565175033007449e-13
1,bare_native,insulator,1.0,0.001,n,1.0000000000000004,4001,1.0,-4.440892098500626e-16,-4.440892098500624e-16,-4.440892098500624e-16,1.0,-4.440892098500626e-16,-4.440892098500624e-16,-4.440892098500624e-16,1.0,-4.440892098500626e-16,-4.440892098500624e-16,-4.440892098500624e-16
1,bare_native,insulator,1.0,0.001,Omega_over_D,-0.5043200131770789,4001,-0.5043200738878468,-6.071076796843045e-08,1.2038143714735636e-07,-1.2038143714735636e-07,-0.5043201279113845,-1.1473430561181885e-07,2.2750297948523587e-07,-2.2750297948523587e-07,-0.5043199838662247,2.9310854188224766e-08,-5.811955389906968e-08,5.811955389906968e-08
1,bare_native,insulator,1.0,0.001,E_kin_over_D,-0.007252873426549464,4001,-0.007252994804198434,-1.2137764896988368e-07,1.6735111979974093e-05,-2.4275529793976736e-06,-0.007253102812911097,-2.29386361632819e-07,3.162696329335351e-05,-4.58772723265638e-06,-0.007252814825995523,5.860055394147495e-08,-8.079632787601813e-06,1.172011078829499e-06
1,bare_native,insulator,1.0,0.001,E_pot_over_D,7.116630596615071e-12,4001,7.1066132765944165e-12,-1.0017320020654292e-14,-0.0014075930856125784,-2.0034640041308583e-13,7.128046658268799e-12,1.1416061653728514e-14,0.0016041385735488939,2.283212330745703e-13,7.0738047214500335e-12,-4.2825875165037246e-14,-0.006017717876969306,-8.565175033007449e-13
1,bare_native,insulator,1.0,0.001,E_tot_over_D,-0.007252873419432834,4001,-0.007252994797091821,-1.213776589870444e-07,1.673511337752479e-05,-2.427553179740888e-06,-0.0072531028057830505,-2.293863502166038e-07,3.162696175035984e-05,-4.587727004332076e-06,-0.0072528148189217176,5.86005111163565e-08,-8.079626890956963e-06,1.17201022232713e-06
1,bare_native,insulator,1.0,0.01,Z_pole,0.00021638291794523877,4001,0.00021616343078943945,-2.1948715579932156e-07,-0.0010143460393434033,-4.389743115986431e-06,0.00021451711660649609,-1.8658013387426865e-06,-0.008622683141812864,-3.731602677485373e-05,0.00021897935718226953,2.5964392370307534e-06,0.011999280080361283,5.192878474061507e-05
1,bare_native,insulator,1.0,0.01,Z_mats,0.00021638291794523788,4001,0.00021616343078943842,-2.1948715579945708e-07,-0.0010143460393440338,-4.389743115989142e-06,0.0002145171166064952,-1.8658013387426865e-06,-0.008622683141812899,-3.731602677485373e-05,0.00021897935718226868,2.5964392370308076e-06,0.011999280080361583,5.192878474061615e-05
1,bare_native,insulator,1.0,0.01,D_occ,1.0619764806974188e-09,4001,1.062069963859629e-09,9.348316221008968e-14,8.802752594737092e-05,1.8696632442017937e-12,1.061899940067724e-09,-7.654062969491919e-14,-7.207375218390297e-05,-1.5308125938983837e-12,1.0623317589828515e-09,3.552782854326942e-13,0.00033454440083209434,7.105565708653884e-12
1,bare_native,insulator,1.0,0.01,n,1.0,4001,1.0,0.0,0.0,0.0,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
1,bare_native,insulator,1.0,0.01,Omega_over_D,-0.5106185294391352,4001,-0.5106186002843245,-7.084518927058525e-08,1.3874386687142319e-07,-1.3874386687142319e-07,-0.5106184325861847,9.68529505485094e-08,-1.8967770451826912e-07,1.8967770451826912e-07,-0.5106189097874392,-3.803483039632738e-07,7.448775985098884e-07,-7.448775985098884e-07
1,bare_native,insulator,1.0,0.01,E_kin_over_D,-0.0073732118093661385,4001,-0.007373353445909142,-1.4163654300358014e-07,1.920961267159859e-05,-2.832730860071603e-06,-0.007373018166929799,1.9364243633926415e-07,-2.6262969428503537e-05,3.872848726785283e-06,-0.007373972235280954,-7.604259148153922e-07,0.00010313360506603493,-1.5208518296307844e-05
1,bare_native,insulator,1.0,0.01,E_pot_over_D,1.0619764806974188e-09,4001,1.062069963859629e-09,9.348316221008968e-14,8.802752594737092e-05,1.8696632442017937e-12,1.061899940067724e-09,-7.654062969491919e-14,-7.207375218390297e-05,-1.5308125938983837e-12,1.0623317589828515e-09,3.552782854326942e-13,0.00033454440083209434,7.105565708653884e-12
1,bare_native,insulator,1.0,0.01,E_tot_over_D,-0.007373210747389658,4001,-0.007373352383839178,-1.4163644952019938e-07,1.9209602759604153e-05,-2.8327289904039876e-06,-0.007373017105029859,1.9364235979892758e-07,-2.6262962830335873e-05,3.8728471959785515e-06,-0.007373971172949195,-7.604255595370854e-07,0.0001031335717355291,-1.5208511190741708e-05
1,bare_native,insulator,2.0,0.001,Z_pole,8.780482526822933e-09,4001,6.61801695894156e-09,-2.1624655678813727e-09,-0.24628094882888218,-4.324931135762745e-08,4.8241926345976895e-09,-3.956289892225243e-09,-0.4505777307954804,-7.912579784450485e-08,4.641327308291553e-06,4.63254682576473e-06,527.5959278562494,9.26509365152946e-05
1,bare_native,insulator,2.0,0.001,Z_mats,8.780482526822896e-09,4001,6.618016958941534e-09,-2.162465567881362e-09,-0.24628094882888196,-4.324931135762724e-08,4.8241926345976704e-09,-3.956289892225226e-09,-0.4505777307954803,-7.912579784450451e-08,4.641327308291531e-06,4.632546825764708e-06,527.5959278562491,9.265093651529416e-05
1,bare_native,insulator,2.0,0.001,D_occ,1.9636937434102614e-12,4001,1.9620934755327667e-12,-1.6002678774947638e-15,-0.0008149274207675828,-3.2005357549895276e-14,1.9610794958284483e-12,-2.614247581813165e-15,-0.001331290885142362,-5.22849516362633e-14,1.9688681599187433e-12,5.174416508481897e-15,0.002635042519153579,1.0348833016963794e-13
1,bare_native,insulator,2.0,0.001,n,1.0000000000000004,4001,1.0000000000000002,-2.220446049250313e-16,-2.220446049250312e-16,-2.220446049250312e-16,1.0,-4.440892098500626e-16,-4.440892098500624e-16,-4.440892098500624e-16,1.0000000000000002,-2.220446049250313e-16,-2.220446049250312e-16,-2.220446049250312e-16
1,bare_native,insulator,2.0,0.001,Omega_over_D,-1.0042467567006241,4001,-1.0042468723420512,-1.1564142710085434e-07,1.1515240286240546e-07,-1.1515240286240546e-07,-1.004247071301009,-3.146003848542023e-07,3.1327000336829343e-07,-3.1327000336829343e-07,-1.0042471730235079,-4.1632288372284165e-07,4.145623383346924e-07,-4.145623383346924e-07
1,bare_native,insulator,2.0,0.001,E_kin_over_D,-0.007106411452776367,4001,-0.007106642656069846,-2.3120329347911528e-07,3.2534464830176375e-05,-4.624065869582306e-06,-0.007107040438359201,-6.289855828340088e-07,8.850959264232775e-05,-1.2579711656680176e-05,-0.007107243822221426,-8.323694450597038e-07,0.0001171293627720514,-1.6647388901194077e-05
1,bare_native,insulator,2.0,0.001,E_pot_over_D,3.927387486820523e-12,4001,3.924186951065533e-12,-3.2005357549895276e-15,-0.0008149274207675828,-6.401071509979055e-14,3.9221589916568965e-12,-5.22849516362633e-15,-0.001331290885142362,-1.045699032725266e-13,3.937736319837487e-12,1.0348833016963794e-14,0.002635042519153579,2.0697666033927589e-13
1,bare_native,insulator,2.0,0.001,E_tot_over_D,-0.00710641144884898,4001,-0.0071066426521456585,-2.3120329667881273e-07,3.2534465298411695e-05,-4.624065933576255e-06,-0.007107040434437042,-6.289855880624654e-07,8.850959342698088e-05,-1.2579711761249307e-05,-0.00710724381828369,-8.323694347103436e-07,0.00011712936138044214,-1.664738869420687e-05
1,bare_native,insulator,2.0,0.01,Z_pole,8.02598421990691e-09,4001,4.252402060546366e-09,-3.773582159360545e-09,-0.47017064274820025,-7.54716431872109e-08,1.0785164523780298e-07,9.982566101789607e-08,12.43780928079795,1.9965132203579214e-06,1.243654943130466e-07,1.163395100931397e-07,14.495357442216484,2.326790201862794e-06
1,bare_native,insulator,2.0,0.01,Z_mats,8.025984219906879e-09,4001,4.252402060546344e-09,-3.773582159360535e-09,-0.47017064274820086,-7.54716431872107e-08,1.0785164523780254e-07,9.982566101789566e-08,12.437809280797948,1.996513220357913e-06,1.2436549431304613e-07,1.1633951009313924e-07,14.495357442216484,2.3267902018627846e-06
1,bare_native,insulator,2.0,0.01,D_occ,4.1191055129423807e-14,4001,4.0627048734532175e-14,-5.640063948916311e-16,-0.013692448351213688,-1.1280127897832623e-14,4.0967388097841286e-14,-2.2366703158252014e-16,-0.005429990343285699,-4.473340631650403e-15,4.0365583375617675e-14,-8.254717538061317e-16,-0.020040073050143267,-1.6509435076122633e-14
1,bare_native,insulator,2.0,0.01,n,1.0000000000000002,4001,1.0,-2.220446049250313e-16,-2.2204460492503126e-16,-2.2204460492503126e-16,1.0,-2.220446049250313e-16,-2.2204460492503126e-16,-2.2204460492503126e-16,0.9999999999999998,-4.440892098500626e-16,-4.440892098500625e-16,-4.440892098500625e-16
1,bare_native,insulator,2.0,0.01,Omega_over_D,-1.0104411266575823,4001,-1.0104411120407732,1.4616809096423822e-08,-1.446577015800462e-08,1.446577015800462e-08,-1.0104410844298215,4.2227760843616124e-08,-4.17914114237417e-08,4.17914114237417e-08,-1.010440560464886,5.661926962829966e-07,-5.60342093513052e-07,5.60342093513052e-07
1,bare_native,insulator,2.0,0.01,E_kin_over_D,-0.007018531717140564,4001,-0.007018502492712152,2.922442841196693e-08,-4.163894898500697e-06,5.844885682393386e-07,-0.007018447289377559,8.442776300472687e-08,-1.2029262872537646e-05,1.6885552600945375e-06,-0.007017399707921665,1.132009218898257e-06,-0.00016128860914508362,2.264018437796514e-05
1,bare_native,insulator,2.0,0.01,E_pot_over_D,8.238211025884761e-14,4001,8.125409746906435e-14,-1.1280127897832623e-15,-0.013692448351213688,-2.2560255795665246e-14,8.193477619568257e-14,-4.473340631650403e-16,-0.005429990343285699,-8.946681263300806e-15,8.073116675123535e-14,-1.6509435076122633e-15,-0.020040073050143267,-3.3018870152245266e-14
1,bare_native,insulator,2.0,0.01,E_tot_over_D,-0.007018531717058182,4001,-0.007018502492630897,2.922442728439667e-08,-4.163894737893426e-06,5.844885456879334e-07,-0.0070184472892956245,8.442776255716822e-08,-1.2029262808910711e-05,1.6885552511433644e-06,-0.007017399707840934,1.1320092172476676e-06,-0.0001612886089118009,2.264018434495335e-05
1,bare_native,insulator,2.5,0.001,Z_pole,1.278414743562816e-07,4001,4.469994517808353e-08,-8.314152917819808e-08,-0.6503486415252911,-1.6628305835639616e-06,1.0036539485263224e-08,-1.1780493487101838e-07,-0.9214923049362496,-2.3560986974203676e-06,3.2903612978777544e-08,-9.493786137750405e-08,-0.7426217653976798,-1.898757227550081e-06
1,bare_native,insulator,2.5,0.001,Z_mats,1.2784147435628113e-07,4001,4.469994517808335e-08,-8.314152917819778e-08,-0.6503486415252911,-1.6628305835639555e-06,1.003653948526318e-08,-1.1780493487101794e-07,-0.9214923049362496,-2.3560986974203588e-06,3.290361297877744e-08,-9.493786137750368e-08,-0.7426217653976797,-1.8987572275500737e-06
1,bare_native,insulator,2.5,0.001,D_occ,3.785993443243503e-12,4001,3.7821931374115065e-12,-3.800305831996333e-15,-0.0010037803522291808,-7.600611663992666e-14,3.776385069262208e-12,-9.608373981295034e-15,-0.0025378739095394294,-1.9216747962590068e-13,3.774620288761099e-12,-1.1373154482404076e-14,-0.0030040079711972684,-2.274630896480815e-13
1,bare_native,insulator,2.5,0.001,n,0.9999999999999999,4001,1.0,1.1102230246251565e-16,1.1102230246251568e-16,1.1102230246251568e-16,1.0,1.1102230246251565e-16,1.1102230246251568e-16,1.1102230246251568e-16,1.0,1.1102230246251565e-16,1.1102230246251568e-16,1.1102230246251568e-16
1,bare_native,insulator,2.5,0.001,Omega_over_D,-1.2545410810299629,4001,-1.2545410422536492,3.877631371551615e-08,-3.090876361233326e-08,3.090876361233326e-08,-1.254540958962977,1.22066985852598e-07,-9.73001105331541e-08,9.73001105331541e-08,-1.2545410085915023,7.24384605632622e-08,-5.7741003191215635e-08,5.7741003191215635e-08
1,bare_native,insulator,2.5,0.001,E_kin_over_D,-0.007694842400945582,4001,-0.007694764878263025,7.75226825571948e-08,-1.0074629020039242e-05,1.550453651143896e-06,-0.0076945983635680225,2.4403737755931965e-07,-3.171440880054036e-05,4.880747551186393e-06,-0.007694697580833785,1.448201117967146e-07,-1.882041297933774e-05,2.8964022359342922e-06
1,bare_native,insulator,2.5,0.001,E_pot_over_D,9.464983608108758e-12,4001,9.455482843528766e-12,-9.50076457999164e-15,-0.0010037803522292663,-1.900152915998328e-13,9.440962673155519e-12,-2.4020934953238797e-14,-0.002537873909539557,-4.804186990647759e-13,9.436550721902747e-12,-2.8432886206010997e-14,-0.0030040079711973534,-5.686577241202199e-13
1,bare_native,insulator,2.5,0.001,E_tot_over_D,-0.007694842391480598,4001,-0.007694764868807541,7.752267305698168e-08,-1.0074627797810581e-05,1.5504534611396337e-06,-0.00769459835412706,2.440373535386037e-07,-3.171440571788597e-05,4.8807470707720735e-06,-0.0076946975713972346,1.4482008336372948e-07,-1.882040930741715e-05,2.8964016672745896e-06
1,bare_native,insulator,2.5,0.01,Z_pole,1.2208426507843928e-08,4001,7.647785263950868e-09,-4.5606412438930604e-09,-0.3735650323948662,-9.121282487786121e-08,5.931990415776794e-09,-6.276436092067134e-09,-0.5141068824909186,-1.2552872184134266e-07,2.905802887350856e-08,1.6849602365664634e-08,1.3801616739748357,3.369920473132927e-07
1,bare_native,insulator,2.5,0.01,Z_mats,1.2208426507843874e-08,4001,7.647785263950838e-09,-4.560641243893036e-09,-0.3735650323948658,-9.12128248778607e-08,5.931990415776773e-09,-6.276436092067101e-09,-0.5141068824909182,-1.25528721841342e-07,2.9058028873508445e-08,1.684960236566457e-08,1.3801616739748368,3.369920473132914e-07
1,bare_native,insulator,2.5,0.01,D_occ,3.7827554852252195e-12,4001,3.779041431143482e-12,-3.714054081737381e-15,-0.0009818382647897347,-7.428108163474761e-14,3.777969044999733e-12,-4.786440225486595e-15,-0.0012653316462514145,-9.57288045097319e-14,3.7799426067399464e-12,-2.8128784852731142e-15,-0.0007436056853951372,-5.6257569705462285e-14
1,bare_native,insulator,2.5,0.01,n,1.0,4001,0.9999999999999998,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
1,bare_native,insulator,2.5,0.01,Omega_over_D,-1.2607330943053014,4001,-1.260733060964455,3.3340846528062684e-08,-2.6445602704222186e-08,2.6445602704222186e-08,-1.2607329404921046,1.538131968459311e-07,-1.2200298186880418e-07,1.2200298186880418e-07,-1.2607327892534244,3.0505187709195525e-07,-2.4196388471903106e-07,2.4196388471903106e-07
1,bare_native,insulator,2.5,0.01,E_kin_over_D,-0.007602256270388195,4001,-0.007602189613794599,6.665659359628845e-08,-8.768001396628103e-06,1.333131871925769e-06,-0.007601948763108383,3.0750727981251197e-07,-4.044947563926435e-05,6.150145596250239e-06,-0.007601646404349864,6.098660383316995e-07,-8.022171532249041e-05,1.219732076663399e-05
1,bare_native,insulator,2.5,0.01,E_pot_over_D,9.456888713063049e-12,4001,9.447603577858705e-12,-9.28513520434426e-15,-0.0009818382647898201,-1.857027040868852e-13,9.444922612499332e-12,-1.1966100563716488e-14,-0.0012653316462514145,-2.3932201127432976e-13,9.449856516849866e-12,-7.0321962131827856e-15,-0.0007436056853951372,-1.406439242636557e-13
1,bare_native,insulator,2.5,0.01,E_tot_over_D,-0.007602256260931307,4001,-0.007602189604346996,6.665658431118104e-08,-8.768000186173064e-06,1.3331316862236209e-06,-0.0076019487536634605,3.0750726784638943e-07,-4.044947411555929e-05,6.150145356927789e-06,-0.007601646394900007,6.098660312999979e-07,-8.022171449733356e-05,1.2197320625999958e-05
1,bare_native,insulator,3.0,0.001,Z_pole,4.8950170703048685e-09,4001,6.280032505604245e-09,1.3850154352993764e-09,0.2829439438937678,2.7700308705987528e-08,1.9092700578766503e-07,1.8603198871736016e-07,38.0043595447102,3.720639774347203e-06,3.512990847858457e-07,3.4640406771554084e-07,70.76667205451979,6.928081354310817e-06
1,bare_native,insulator,3.0,0.001,Z_mats,4.895017070304847e-09,4001,6.280032505604219e-09,1.3850154352993722e-09,0.2829439438937682,2.7700308705987445e-08,1.909270057876642e-07,1.8603198871735934e-07,38.00435954471019,3.7206397743471866e-06,3.512990847858444e-07,3.4640406771553957e-07,70.76667205451983,6.928081354310791e-06
1,bare_native,insulator,3.0,0.001,D_occ,2.3257267939639247e-12,4001,2.3291562504503005e-12,3.4294564863757515e-15,0.0014745740966980265,6.858912972751503e-14,2.3189997197302334e-12,-6.727074233691318e-15,-0.0028924610797581344,-1.3454148467382637e-13,2.3232306195875488e-12,-2.4961743763759475e-15,-0.0010732878783760817,-4.992348752751895e-14
1,bare_native,insulator,3.0,0.001,n,1.0,4001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,bare_native,insulator,3.0,0.001,Omega_over_D,-1.5041945633286886,4001,-1.50419441262612,1.507025686464658e-07,-1.001882152219527e-07,1.001882152219527e-07,-1.5041946531119947,-8.978330612308127e-08,5.968862560199422e-08,-5.968862560199422e-08,-1.5041944931251692,7.020351944220238e-08,-4.66718343183254e-08,4.66718343183254e-08
1,bare_native,insulator,3.0,0.001,E_kin_over_D,-0.007002059762210262,4001,-0.0070017584560319365,3.0130617832517526e-07,-4.30310777910392e-05,6.026123566503505e-06,-0.007002239269040467,-1.7950683020573344e-07,2.5636289363670117e-05,-3.5901366041146687e-06,-0.0070019194014722735,1.4036073798812804e-07,-2.0045635535081744e-05,2.8072147597625607e-06
1,bare_native,insulator,3.0,0.001,E_pot_over_D,6.977180381891775e-12,4001,6.9874687513509015e-12,1.028836945912685e-14,0.0014745740966979686,2.05767389182537e-13,6.9569991591907e-12,-2.018122270107436e-14,-0.0028924610797581925,-4.036244540214872e-13,6.969691858762647e-12,-7.488523129127842e-15,-0.0010732878783760817,-1.4977046258255685e-13
1,bare_native,insulator,3.0,0.001,E_tot_over_D,-0.0070020597552330815,4001,-0.007001758449044468,3.013061886138202e-07,-4.303107930329144e-05,6.026123772276404e-06,-0.007002239262083468,-1.79506850386639e-07,2.5636292271353752e-05,-3.59013700773278e-06,-0.007001919394502581,1.4036073050019415e-07,-2.004563448566598e-05,2.807214610003883e-06
1,bare_native,insulator,3.0,0.01,Z_pole,2.7630623572575227e-09,4001,2.494037920923496e-09,-2.690244363340268e-10,-0.09736459100439811,-5.3804887266805364e-09,1.9661290283583225e-09,-7.969333288992002e-10,-0.2884239390421128,-1.5938666577984003e-08,1.8029869859726478e-07,1.7753563624000725e-07,64.25321374803146,3.5507127248001447e-06
1,bare_native,insulator,3.0,0.01,Z_mats,2.7630623572575107e-09,4001,2.494037920923485e-09,-2.690244363340256e-10,-0.09736459100439808,-5.380488726680512e-09,1.966129028358315e-09,-7.969333288991957e-10,-0.2884239390421124,-1.5938666577983914e-08,1.80298698597264e-07,1.775356362400065e-07,64.25321374803146,3.55071272480013e-06
1,bare_native,insulator,3.0,0.01,D_occ,2.324076001620182e-12,4001,2.3228909019720605e-12,-1.185099648121403e-15,-0.0005099229316490662,-2.370199296242806e-14,2.3230640177293566e-12,-1.0119838908253453e-15,-0.0004354349384959276,-2.0239677816506907e-14,2.3244254295572585e-12,3.494279370765874e-16,0.00015035133826647273,6.988558741531748e-15
1,bare_native,insulator,3.0,0.01,n,1.0,4001,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.0000000000000002,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16
1,bare_native,insulator,3.0,0.01,Omega_over_D,-1.510411663554656,4001,-1.510411812882971,-1.4932831504665955e-07,9.886597054952888e-08,-9.886597054952888e-08,-1.5104117088336935,-4.5279037408363365e-08,2.99779447556715e-08,-2.99779447556715e-08,-1.5104122002944322,-5.36739776180184e-07,3.5535992546363266e-07,-3.5535992546363266e-07
1,bare_native,insulator,3.0,0.01,E_kin_over_D,-0.006959624925255238,4001,-0.006959923483733662,-2.985584784242351e-07,4.289864491702988e-05,-5.971169568484702e-06,-0.006959715453273438,-9.052801819980916e-08,1.300760014685549e-05,-1.8105603639961831e-06,-0.006960698053107891,-1.0731278526528165e-06,0.00015419334578773447,-2.146255705305633e-05
1,bare_native,insulator,3.0,0.01,E_pot_over_D,6.972228004860545e-12,4001,6.9686727059161815e-12,-3.555298944363805e-15,-0.0005099229316490083,-7.11059788872761e-14,6.96919205318807e-12,-3.035951672475632e-15,-0.00043543493849586973,-6.071903344951264e-14,6.973276288671775e-12,1.0482838112297622e-15,0.00015035133826647273,2.0965676224595244e-14
1,bare_native,insulator,3.0,0.01,E_tot_over_D,-0.00695962491828301,4001,-0.006959923476764989,-2.9855848197955087e-07,4.2898645470854976e-05,-5.9711696395910174e-06,-0.006959715446304246,-9.05280212364426e-08,1.3007600596208068e-05,-1.810560424728852e-06,-0.006960698046134615,-1.0731278516050435e-06,0.00015419334579165684,-2.146255703210087e-05
1,bare_native,metal,1.0,0.001,Z_pole,0.8948991632973781,4001,0.8921955643219873,-0.002703598975390742,-0.0030211213578845717,-0.0030211213578845717,0.8947491462170806,-0.00015001708029749317,-0.00016763573646078154,-0.00016763573646078154,0.8948863718051172,-1.2791492260855186e-05,-1.4293780557044201e-05,-1.4293780557044201e-05
1,bare_native,metal,1.0,0.001,Z_mats,0.8948991632973778,4001,0.8921955643219868,-0.002703598975391075,-0.0030211213578849446,-0.0030211213578849446,0.8947491462170799,-0.00015001708029793726,-0.00016763573646127783,-0.00016763573646127783,0.8948863718051168,-1.279149226107723e-05,-1.4293780557292328e-05,-1.4293780557292328e-05
